# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon May 13 21:32:02 AEST 2019 [seed=1557747120712]
# -overwrite GSS_ucld_ultra_het_rel1_sim_1.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
0	-157259.19049409727	-1020.189344026515	-156239.00115007075	2.26820539349585	2.26820539349585	11.846033129975627	1.0	0.0	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	0.005	0.3333333333333333	0.0015114273068969493	3.0454199502463286	0.05875836656725161	-156239.00115007075	-922.3574719519911	-92.31531417720392
5000	-50139.29236227385	-1324.4506567544286	-48814.84170551942	6.3373634765459625	6.3373634765459625	183.8082171401323	337.92277857006474	1.1541162677410632	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.20856701931354682	0.005	0.0036565384484116598	0.006277618650420697	0.6303600541639183	-0.010289251053632367	-48814.84170551942	-922.3574719519911	-393.6251791977036
10000	-41699.35861425933	-1341.6810018752712	-40357.677612384054	6.838139687877795	6.838139687877795	206.45357116382402	374.33160923865466	1.0190205227282818	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.37555255390000075	0.005	0.004225038665886785	0.006426268095593974	0.7470570147891	-0.0700485563090801	-40357.677612384054	-922.3574719519911	-410.29085518704755
15000	-38696.7400409823	-1344.477523600141	-37352.26251738216	8.249238580513085	8.249238580513085	211.4335265631464	191.1111694880592	0.7321582651687382	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.49821032578036667	0.005	0.004886843414263331	0.006128145170281375	0.7930455643130548	-0.07198268792148152	-37352.26251738216	-922.3574719519911	-414.959142608977
20000	-36069.54655356935	-1347.634732987051	-34721.9118205823	8.985605014899228	8.985605014899228	221.42315899727666	143.82239199312977	0.5450828934799177	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5670873390226296	0.005	0.004999674372595815	0.005652668562060465	0.8138411663152647	0.02853069668472817	-34721.9118205823	-922.3574719519911	-418.6382226231657
25000	-34427.469564587445	-1349.5045788840491	-33077.964985703395	7.928975312749645	7.928975312749645	223.023030789582	211.89209536304804	0.6127839339420524	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.6256878068557871	0.005	0.006619981299893635	0.004850793716376877	0.9863927921712768	0.07470546787568594	-33077.964985703395	-922.3574719519911	-419.6376085895542
30000	-33641.93723570558	-1349.2944730316813	-32292.6427626739	8.9951556442389	8.9951556442389	219.51679949293444	135.20382555287625	0.596998650950483	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.7574878823081116	0.005	0.0070124878316993565	0.004834197199920582	0.991329393228908	0.03644036207267856	-32292.6427626739	-922.3574719519911	-419.94539304777965
35000	-33591.06371013114	-1347.9842360816024	-32243.079474049537	8.078460639676003	8.078460639676003	220.63718173372914	181.67665426532332	0.6478890027604307	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.7057318088744992	0.005	0.006806923420126737	0.0048986586137133616	0.9882693522100127	0.026361020318776678	-32243.079474049537	-922.3574719519911	-418.22366629886824
40000	-33571.803298032784	-1347.8470480162462	-32223.956250016538	8.089991277115102	8.089991277115102	219.41154702709446	148.30883775131926	0.6212913698460913	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.7187230166035153	0.005	0.007270784892376448	0.004988246688293696	1.0200600464000247	0.004592329647821818	-32223.956250016538	-922.3574719519911	-418.4193800316917
45000	-33440.42711137667	-1348.9089083682318	-32091.518203008443	7.326808450983834	7.326808450983834	220.82488666517978	158.23381073450113	0.5601789583295282	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.7206123594445023	0.005	0.007040860654611918	0.004918943616617156	1.0003700718711255	0.026357616989054262	-32091.518203008443	-922.3574719519911	-419.44001415239336
