# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon May 13 16:33:59 AEST 2019 [seed=1557729237302]
# -overwrite GSS_ucld_dates_het_clock_sim_9.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
0	-65515.118184482104	-1093.204636778853	-64421.913547703254	2.1834539741435255	2.8165460258564745	15.440872858286221	1.0	0.0	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	0.25	0.3333333333333333	0.276423015276909	1.2928078090198099	0.017205805892202084	-64421.913547703254	-996.9345737104924	-88.38257823175059
5000	-44077.944092742706	-1335.4211856859408	-42742.522907056766	2.4136961238274104	2.5863038761725896	75.6748530200275	132.5695287591877	2.2859917502206493	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.26081173540073327	0.04195289058905236	0.04171705870543543	0.03058538874317354	0.949239660072017	-0.04425983689358579	-42742.522907056766	-996.9345737104924	-330.7232755491507
10000	-38032.135766810214	-1376.4086055024186	-36655.7271613078	3.7297525763594743	1.2702474236405257	110.39230655999683	175.42375135276788	1.6835145883661278	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.2855289086442074	0.019588658432311577	0.020862260017456235	0.012739560962726482	0.8713118179656053	-0.06046954017742684	-36655.7271613078	-996.9345737104924	-373.47969755374874
15000	-34002.38079029898	-1385.3749873518714	-32617.00580294711	4.229829487072931	0.7701705129270691	122.21161646460422	150.10257655458938	1.3641225339259209	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.32814455649599017	0.012601957507212066	0.011484980593827876	0.008979419432972407	0.7317336783276607	-0.02069753858957895	-32617.00580294711	-996.9345737104924	-383.85532146066566
20000	-31246.5657739978	-1380.671521391021	-29865.89425260678	4.052611177833262	0.9473888221667384	116.90176438555653	114.2863603346564	1.2226191858671673	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.39917001455921075	0.009661299956335407	0.0051561194514577035	0.008501521320173426	0.4447767023827744	-0.03814998734301754	-29865.89425260678	-996.9345737104924	-380.0497911675772
25000	-28249.83095981343	-1380.598110330946	-26869.232849482483	5.239811141786021	-0.2398111417860207	115.99327928764674	82.18208273479239	1.0615885600058625	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.6006963910605353	0.007219146683553651	0.003260621060781263	0.0065441698054493885	0.3690749272708871	0.07346804401608278	-26869.232849482483	-996.9345737104924	-380.4949326366726
30000	-27459.350667610925	-1381.6353762453375	-26077.71529136559	4.506401094541009	0.4935989054589909	115.56643853082674	96.78655177236944	1.1528431598640019	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.6439213391112771	0.006676422710019101	0.003292561210558771	0.005944602013537632	0.3997653884615598	-0.04359409045358959	-26077.71529136559	-996.9345737104924	-381.31138953408976
35000	-26527.372146664282	-1386.840786634989	-25140.531360029294	4.702735052754131	0.2972649472458686	123.49741232946131	100.45554298459676	1.0354110687714817	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.8995955468979235	0.005594719037087189	0.0017710292787115809	0.005378874500037406	0.29313345997934465	-0.037450905376251634	-25140.531360029294	-996.9345737104924	-386.2929622593799
40000	-26314.520016570743	-1387.520842115424	-24926.99917445532	4.636368918254068	0.3636310817459316	123.25302087199714	89.50132746398137	0.9408380302851282	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.8683446698389367	0.005290187478175613	0.0016719091214500714	0.005210985541210076	0.3036774251575818	-0.01997172106092633	-24926.99917445532	-996.9345737104924	-387.30582806325185
45000	-26309.332167095632	-1393.2131033647115	-24916.11906373092	4.688752593189105	0.311247406810895	126.27856236852328	134.13025656345445	1.2265993867749054	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.9035011585860727	0.005264243432486542	0.001444040814536099	0.00513991477691588	0.2739943796735357	0.12433232186604484	-24916.11906373092	-996.9345737104924	-392.19826338955045
