# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon May 13 15:27:09 AEST 2019 [seed=1557725228071]
# -overwrite GSS_strict_random_het_rel1_sim_6.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-73955.43102434992	-101.24331974155794	-73854.18770460837	2.138218425155887	2.861781574844113	14.690108708491934	1.0	0.0	0.5	0.25	0.25	-73854.18770460837	0.0	-93.4199918112569
5000	-47696.384826801164	-369.5348971054469	-47326.849929695716	4.068704549978397	0.9312954500216026	122.64015733125366	274.02527623960566	1.645079867136665	0.39259543926586793	0.01631712429818366	0.016317124298183664	-47326.849929695716	0.0	-361.64810111217
10000	-39994.32469044316	-393.105771366284	-39601.21891907688	4.942478421637642	0.05752157836235838	146.9397825603269	303.2229261936524	1.3190915370211675	0.5296927243466163	0.009516283258346496	0.009516283258346504	-39601.21891907688	0.0	-385.9415962873947
15000	-35736.61675322757	-409.9296741066996	-35326.68707912087	7.38031088802391	-2.38031088802391	175.5098207606435	143.204371056907	0.8093610117030476	0.6773326760553374	0.006910193061053204	0.006910193061053202	-35326.68707912087	0.0	-405.0144885090041
20000	-34517.090340455536	-442.4676281281882	-34074.62271232735	10.691428959692987	-5.691428959692987	247.50658785296022	155.0899818937699	0.46148236886870997	0.749444759368986	0.0043143198599392375	0.004314319859939241	-34074.62271232735	0.0	-438.1896250994894
25000	-34107.09069439851	-452.5227497785952	-33654.567944619914	11.96973836042211	-6.9697383604221095	275.86046438544105	196.72096182118065	0.4617646553135819	0.8147946807973706	0.003988743304674655	0.003988743304674656	-33654.567944619914	0.0	-447.7584015507218
30000	-34145.19202829434	-476.11472340038245	-33669.07730489396	15.782007114678382	-10.782007114678382	356.723786176854	236.71799905470027	0.3338259806888735	0.7467790039500104	0.0031175969198838326	0.0031175969198838334	-33669.07730489396	0.0	-471.45433059833124
35000	-34130.94997644872	-487.10004078360635	-33643.849935665115	15.095544042795293	-10.095544042795293	395.2555924060476	305.4141121866953	0.3408308333946255	0.7721708201802326	0.0026441237544718044	0.002644123754471806	-33643.849935665115	0.0	-481.89556144678187
40000	-34148.78715763615	-490.10576895875084	-33658.681388677396	17.649239552358573	-12.649239552358573	404.72055679877343	348.80851330595294	0.30006427472370856	0.7988840150562587	0.002674746019213285	0.0026747460192132855	-33658.681388677396	0.0	-484.4233405412498
45000	-34138.47561701011	-494.3564972391646	-33644.11911977095	18.093982958466082	-13.093982958466082	433.12041576145737	280.61504399835593	0.2770897684061189	0.8463841929134898	0.002506091377513269	0.0025060913775132687	-33644.11911977095	0.0	-489.34753754941505
50000	-34138.01316384443	-500.05969652248655	-33637.953467321946	18.827081599259948	-13.827081599259948	456.00754730402076	292.3143632155909	0.2315872989018697	0.83164748939559	0.0023605245757491915	0.0023605245757491893	-33637.953467321946	0.0	-495.07340884523114
55000	-34117.61831030014	-477.90850296919274	-33639.709807330946	15.601223734427014	-10.601223734427014	361.27955147609515	196.4455778997797	0.3031954807498676	0.7844198291415014	0.0029310553981490672	0.0029310553981490694	-33639.709807330946	0.0	-473.696568920735
60000	-34135.486574833994	-482.68774768623047	-33652.798827147766	15.582292419918128	-10.582292419918128	375.85304544408814	233.38235500442664	0.3310614084423884	0.8147765312350255	0.0030103132814523815	0.003010313281452381	-33652.798827147766	0.0	-477.95179379971165
65000	-34125.84003811081	-476.5998041270242	-33649.240233983786	14.812284448391303	-9.812284448391303	356.8418112076165	221.13756700161733	0.31191050482353067	0.8147791712422968	0.003075783717121954	0.003075783717121956	-33649.240233983786	0.0	-472.00260030857635
70000	-34115.849859734146	-476.7736767166217	-33639.076183017525	14.10520161025976	-9.10520161025976	356.5442318305031	225.41933629339093	0.30709980016340865	0.7599728320518742	0.0030697298645200218	0.0030697298645200204	-33639.076183017525	0.0	-472.2517202929869
75000	-34141.828697223216	-492.61435291467353	-33649.214344308544	17.570500303390308	-12.570500303390308	420.6895747983636	289.4779456030626	0.29382009925552666	0.8309944112569928	0.002563542449777465	0.002563542449777461	-33649.214344308544	0.0	-487.51190403342434
80000	-34133.25142409387	-494.0610940264413	-33639.19033006743	17.753813978410296	-12.753813978410296	429.4069988066262	285.27821193678875	0.2802242958737662	0.8918714172716021	0.002520087698729496	0.0025200876987294964	-33639.19033006743	0.0	-488.9075997329787
85000	-34167.884457988774	-516.6183243215514	-33651.266133667224	23.603307603318537	-18.603307603318537	548.7262075627682	386.05165840135334	0.21383775734265775	0.7729903322518785	0.0019768452662104734	0.0019768452662104726	-33651.266133667224	0.0	-511.0026336863006
90000	-34204.26360630388	-551.501234728457	-33652.76237157542	33.68668196661479	-28.686681966614792	779.7242170786812	594.7564618993655	0.15473974786169475	0.8589625403888098	0.001364392195920254	0.001364392195920253	-33652.76237157542	0.0	-544.0676137734403
95000	-34143.56520330755	-499.49346786576064	-33644.071735441794	19.54088033556435	-14.54088033556435	453.06422764437906	308.7958811649577	0.24138907900675077	0.8677983445724698	0.0023674115574753222	0.0023674115574753205	-33644.071735441794	0.0	-494.25939466267397
100000	-34141.20481720003	-502.300182913513	-33638.90463428652	19.89810399574319	-14.898103995743192	464.52074799252944	297.3917352077345	0.27945010665790737	0.8777076272938071	0.0023242312313908556	0.002324231231390855	-33638.90463428652	0.0	-497.1368975273801
105000	-34126.77418037189	-490.6922063319145	-33636.081974039975	16.421385584249244	-11.421385584249244	410.3358307009645	304.7274182255073	0.27945010665790737	0.7939227521266162	0.0026103742958494326	0.00261037429584943	-33636.081974039975	0.0	-485.5115900963427
110000	-34162.088407410076	-522.189131082261	-33639.899276327815	24.354379980577928	-19.354379980577928	578.7792268607648	345.66142042486854	0.20663368039898788	0.7639409460027	0.0018167628509665067	0.0018167628509665077	-33639.899276327815	0.0	-517.1047716379298
115000	-34174.52546212114	-534.3802203279233	-33640.145241793216	28.566478291365303	-23.566478291365303	651.2176921266238	379.571511001771	0.19085559739337388	0.8067773719940929	0.0015782865148193678	0.0015782865148193672	-33640.145241793216	0.0	-529.0398813896927
120000	-34206.413527735065	-555.5117125799319	-33650.901815155135	31.667039584629844	-26.667039584629844	815.6752239240661	577.3835904546446	0.14147066245115858	0.7850728375786681	0.0013090929552387453	0.0013090929552387449	-33650.901815155135	0.0	-548.4521490434784
125000	-34197.43732849921	-562.6959482424403	-33634.74138025677	34.97071024877247	-29.97071024877247	885.3122114498339	494.4431998993537	0.12392536403675969	0.848305348665704	0.0012772574044676052	0.0012772574044676052	-33634.74138025677	0.0	-556.3471637341714
130000	-34199.085193463645	-562.1904324661332	-33636.894760997515	35.93518341897861	-30.93518341897861	880.4593709803469	450.84200071534013	0.11630481089732436	0.8544932359596996	0.001219605151376463	0.0012196051513764638	-33636.894760997515	0.0	-556.3502092142274
135000	-34202.1908420472	-564.0226303870882	-33638.168211660115	39.99236509280274	-34.99236509280274	886.0588692036773	523.3135155518339	0.10564715790570833	0.7959785942101654	0.001228832365484564	0.0012288323654845652	-33638.168211660115	0.0	-557.5697750646463
140000	-34195.58472806011	-564.9095880221417	-33630.675140037965	36.6374215401066	-31.6374215401066	906.7187769921366	510.49988566107226	0.1115441968717934	0.7829252020440108	0.0012120394819670993	0.0012120394819670995	-33630.675140037965	0.0	-558.6133220587034
145000	-34247.00725192874	-600.6310770816559	-33646.376174847086	54.99368125891202	-49.99368125891202	1304.8438751475185	584.6021844982827	0.07787254736893412	0.8042082192030842	8.257489347455216E-4	8.257489347455215E-4	-33646.376174847086	0.0	-593.980286912302
150000	-34236.0920418581	-599.7655774955765	-33636.32646436252	57.299955797777784	-52.299955797777784	1306.788135587597	612.9062481959963	0.07648151069810383	0.7822610064397695	8.269863160323312E-4	8.269863160323316E-4	-33636.32646436252	0.0	-592.873805460201
155000	-34225.33410799532	-591.7663291968944	-33633.567778798424	49.02622943184919	-44.02622943184919	1192.4069458962013	592.853363320143	0.07648151069810383	0.8488028202737922	8.90501051235634E-4	8.90501051235634E-4	-33633.567778798424	0.0	-584.8780613755546
160000	-34248.739809668674	-617.0611803859981	-33631.67862928267	67.50112041422854	-62.50112041422854	1551.2623976926943	928.1416465867833	0.07258997566084546	0.8949378964550327	6.984390127206038E-4	6.984390127206038E-4	-33631.67862928267	0.0	-606.9630443568492
165000	-34209.21971952061	-571.4998714292609	-33637.71984809135	41.924753640835725	-36.924753640835725	975.2087358960114	500.2131358270225	0.10543091818129136	0.8149611245090493	0.0011056408660532315	0.001105640866053231	-33637.71984809135	0.0	-565.3516119830672
170000	-34202.13768101101	-568.2363335418878	-33633.901347469124	40.19545439776769	-35.19545439776769	938.2001710641315	530.2143328235744	0.12367071353254033	0.8028998384604793	0.0011185413346743156	0.0011185413346743152	-33633.901347469124	0.0	-561.7976155980081
175000	-34175.97728342061	-546.5146646141613	-33629.46261880645	33.782864297170235	-28.782864297170235	749.5214805712567	385.9478161558457	0.1276097251124837	0.7936363982849741	0.0014172933140338736	0.0014172933140338738	-33629.46261880645	0.0	-541.2896976789797
180000	-34184.93508554214	-558.5552122035564	-33626.379873338585	34.75756783997629	-29.75756783997629	823.6482825100269	344.02756932143245	0.11771483757108525	0.781120381198185	0.0012769381572789607	0.001276938157278961	-33626.379873338585	0.0	-553.8942147255614
185000	-34197.89021565897	-559.3509398644175	-33638.53927579455	35.915508552185464	-30.915508552185464	854.9067395798548	433.7387034224203	0.11771483757108525	0.8280736927226419	0.0012609306722009233	0.001260930672200923	-33638.53927579455	0.0	-553.6976261426736
190000	-34177.02351845566	-547.7886686856859	-33629.23484976997	32.390404396759436	-27.390404396759436	761.2230078141273	442.1645203563712	0.14119936285844759	0.8242480356041425	0.0014084376789544211	0.0014084376789544216	-33629.23484976997	0.0	-541.9277580422113
195000	-34181.432034057005	-548.5366445059934	-33632.89538955101	34.47776674808341	-29.47776674808341	767.3399161729666	511.5726255534846	0.16555105156457506	0.7679350211486109	0.0014196538411047827	0.0014196538411047836	-33632.89538955101	0.0	-542.0527410134598
200000	-34164.85680744739	-533.0470587755977	-33631.80974867179	28.290977662382332	-23.290977662382332	646.998740811552	425.6597766359096	0.19352499624018304	0.7928806478696069	0.0015992909845214333	0.0015992909845214305	-33631.80974867179	0.0	-527.2541699506443
205000	-34160.116018431625	-529.0194360424323	-33631.09658238919	28.010889683572636	-23.010889683572636	626.1405406205641	380.38677695855677	0.1808818826874803	0.791065527620123	0.0017137789184151406	0.0017137789184151406	-33631.09658238919	0.0	-523.6062683998201
210000	-34172.46517487577	-536.5073805285671	-33635.9577943472	29.995074148000665	-24.995074148000665	676.9480986533138	425.546897639114	0.1808818826874803	0.8124575139353644	0.00156767715700204	0.00156767715700204	-33635.9577943472	0.0	-530.6952208816127
215000	-34171.87588582138	-523.1049128442578	-33648.770972977116	25.6847291150337	-20.6847291150337	586.9673129617631	349.7325431236375	0.17860081176248221	0.7794827721647869	0.0018462108302338325	0.0018462108302338322	-33648.770972977116	0.0	-517.9436150546289
220000	-34187.72476023495	-532.5858054331458	-33655.138954801805	26.069744788978486	-21.069744788978486	615.1131898381781	685.4635936466885	0.2567387162220496	0.7422749574154042	0.0017932381274590463	0.001793238127459049	-33655.138954801805	0.0	-524.0820706035294
225000	-34164.91726888067	-513.9820531456141	-33650.93521573506	20.862902130809292	-15.862902130809292	525.5893889805748	440.80249731863853	0.24548095354036392	0.9222478027679971	0.002069767922926593	0.002069767922926593	-33650.93521573506	0.0	-507.4410879620528
230000	-34134.21204816921	-489.13561443291525	-33645.07643373629	18.323131796568326	-13.323131796568326	408.650384395766	256.91914981527964	0.26341237963048125	0.8543269696525213	0.002554344660623636	0.002554344660623636	-33645.07643373629	0.0	-484.3643973423531
235000	-34139.552710355194	-493.7474757916651	-33645.80523456353	18.881939497504266	-13.881939497504266	426.1828496075633	318.3022385184205	0.29027926529914927	0.7656180518992352	0.0024895849992141433	0.002489584999214142	-33645.80523456353	0.0	-488.52963834317
240000	-34128.6686390635	-479.11470901206394	-33649.553930051436	15.539787359548622	-10.539787359548622	363.9354874147947	205.28746616359467	0.2693782076672613	0.7579844089563639	0.0029297552759331236	0.0029297552759331214	-33649.553930051436	0.0	-474.89761678287624
245000	-34128.24063917068	-484.8638247233459	-33643.376814447336	17.056495299897094	-12.056495299897094	387.5296485073585	244.1463972064253	0.2650426607982448	0.780208161253248	0.0027167567265824963	0.002716756726582498	-33643.376814447336	0.0	-480.300597283843
250000	-34130.35080772849	-486.94420505366224	-33643.40660267483	16.05323063535729	-11.053230635357291	392.379783859918	270.70305139598344	0.2681005478898535	0.8157971706300724	0.0026936534449665548	0.002693653444966557	-33643.40660267483	0.0	-482.04755289312055
255000	-34149.739245542965	-520.9229003395393	-33628.81634520343	24.669254763117195	-19.669254763117195	568.7230255683234	464.3888372533329	0.24201058516533003	0.8183977481813387	0.0018719918098643884	0.0018719918098643869	-33628.81634520343	0.0	-514.4700988194193
260000	-34175.930153424415	-517.7278039799604	-33658.20234944445	22.218036403848092	-17.218036403848092	541.8393697385969	486.308246412581	0.2389515110067535	0.7027047449773857	0.0019209472342259664	0.001920947234225967	-33658.20234944445	0.0	-511.27693377485673
265000	-34168.7475973966	-519.1788227303194	-33649.56877466628	23.31087397512381	-18.31087397512381	553.8276792273027	334.1470080758798	0.22824714330790474	0.827283759421003	0.0019396277070589964	0.0019396277070589955	-33649.56877466628	0.0	-513.9838397559113
270000	-34156.585410588654	-525.6112755734621	-33630.97413501519	26.12344274331175	-21.12344274331175	596.1979347057203	478.9687014188041	0.21038408365353112	0.7615875925675747	0.0018107711379025298	0.00181077113790253	-33630.97413501519	0.0	-519.1832037482094
275000	-34170.56133788972	-525.7579295665663	-33644.803408323154	24.82882275003299	-19.82882275003299	597.2163105125385	284.4411697883816	0.15901356439321712	0.7906371756981709	0.0018349058796676102	0.001834905879667608	-33644.803408323154	0.0	-521.2463798381277
280000	-34167.47204314999	-526.1145157827646	-33641.357527367225	23.528154222728066	-18.528154222728066	604.4647182695231	394.97863743360966	0.1987918715518009	0.813395654040952	0.0018306234312799982	0.0018306234312799993	-33641.357527367225	0.0	-520.4087848235065
285000	-34180.052925285185	-543.3105638607315	-33636.742361424454	32.53006768205998	-27.53006768205998	716.5442478297141	535.9171235582271	0.16454424470298146	0.9016436544412774	0.0014905818077053424	0.001490581807705343	-33636.742361424454	0.0	-536.2794725030063
290000	-34170.442277218615	-524.8435928835048	-33645.59868433511	24.448661529597416	-19.448661529597416	598.1480962814679	326.65545031516217	0.18273477020832574	0.8015206469887635	0.0017207460868988648	0.0017207460868988655	-33645.59868433511	0.0	-519.963884034548
295000	-34167.82930455423	-533.8845686624919	-33633.94473589174	29.185859485150292	-24.185859485150292	650.9299283196516	294.30224186979535	0.13788290984670337	0.8086909234394543	0.0017343830095080633	0.0017343830095080635	-33633.94473589174	0.0	-529.2975373212939
300000	-34204.75941947984	-559.6502734923512	-33645.10914598749	34.34127034913545	-29.34127034913545	845.5107397344942	614.8273039632625	0.15767448460273847	0.7978052114707684	0.0012419016902747006	0.0012419016902747014	-33645.10914598749	0.0	-552.2366653611799
