# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon May 13 14:37:39 AEST 2019 [seed=1557722257317]
# -overwrite GSS_strict_dates_het_rel1_sim_6.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-78715.06026583935	-106.2822863244641	-78608.77797951488	3.004967166539107	1.9950328334608929	16.90368512788755	1.0	0.0	0.5	0.25	0.25	-78608.77797951488	0.0	-97.9757429206817
5000	-50073.18288757642	-475.0470815875123	-49598.13580598891	10.22541120874322	-5.225411208743219	389.4717089676234	749.9533795801356	0.5419267707945485	0.3836271523894817	0.005829622366268665	0.0058296223662686626	-49598.13580598891	0.0	-464.34515574330186
10000	-41448.69742694115	-440.2987300308609	-41008.39869691029	6.814398997143271	-1.8143989971432708	252.24815634900273	323.6293465054799	0.6766409193554703	0.5033020772344379	0.005747236993926288	0.005747236993926285	-41008.39869691029	0.0	-434.09665113368044
15000	-37730.2057688734	-427.07034363990533	-37303.13542523349	7.0129520997577055	-2.0129520997577055	205.8757473431902	242.1210659991937	0.7846936618853648	0.5939317477630823	0.006201737353614807	0.006201737353614801	-37303.13542523349	0.0	-421.42735269431495
20000	-35382.04385808762	-404.00423654462315	-34978.039621543	7.503696793903702	-2.5036967939037016	164.68759139999284	112.71355912379283	0.6244445372559817	0.666549135225314	0.006996906023545867	0.006996906023545865	-34978.039621543	0.0	-399.622888175506
25000	-34501.15353964144	-401.4296820444299	-34099.72385759701	7.09734472362412	-2.0973447236241203	159.10682633409047	118.45146547272628	0.6902436604823661	0.7262783313982885	0.00701252547805149	0.007012525478051492	-34099.72385759701	0.0	-396.8239078717537
30000	-34164.78354696461	-400.0158566442207	-33764.76769032039	7.338476801523234	-2.3384768015232336	159.03107119138406	111.23166194155961	0.7320766372777034	0.7773430736285364	0.006640390465112497	0.006640390465112502	-33764.76769032039	0.0	-395.4250557584039
35000	-34089.771925045934	-400.29099006606964	-33689.48093497987	7.479225245240867	-2.479225245240867	155.7923195028516	133.00861898095852	0.7141309402155123	0.7825492426802434	0.006853334344421642	0.006853334344421639	-33689.48093497987	0.0	-395.4522143752335
40000	-34083.08838882091	-394.3990728642072	-33688.6893159567	6.929297540404482	-1.929297540404482	148.74469249360303	117.82351252274819	0.76036899624914	0.7655290934690169	0.007181421860025614	0.0071814218600256205	-33688.6893159567	0.0	-389.65292166463274
45000	-34093.12470817419	-394.79572739504175	-33698.328980779144	7.4276797283491405	-2.4276797283491405	149.80780069844576	112.20364441720685	0.7622199707888426	0.8509805870441927	0.0070974157907219395	0.007097415790721933	-33698.328980779144	0.0	-389.9474152659113
50000	-34089.176354538155	-393.40223588860096	-33695.774118649555	7.123135382453545	-2.123135382453545	146.23054340808972	115.6461694052472	0.8664384711603828	0.7749752924858238	0.007093252490596001	0.007093252490596004	-33695.774118649555	0.0	-388.5814977137739
55000	-34027.79801856095	-391.90983172104416	-33635.888186839904	6.563129936168986	-1.5631299361689859	144.61225380365136	132.299056692936	0.8888791399543186	0.6979856482103364	0.007468800281728033	0.0074688002817280335	-33635.888186839904	0.0	-386.97991402013247
60000	-34042.246531106546	-390.26629166623	-33651.980239440316	6.9822303622148105	-1.9822303622148105	143.8990107106904	88.19354774261885	0.7519245026639299	0.7950998527794312	0.007550919824879815	0.007550919824879828	-33651.980239440316	0.0	-385.70572577445455
65000	-34037.31118909554	-390.0228315427668	-33647.288357552774	6.819088694037349	-1.8190886940373492	143.1304658053236	114.65082853576435	0.8564948537927275	0.7346190252839649	0.007548273944405671	0.0075482739444056755	-33647.288357552774	0.0	-385.2177637190101
70000	-34017.55091899036	-388.4028155612021	-33629.14810342916	6.809852632279439	-1.8098526322794388	139.21561647530345	98.31712468461605	0.8681199046972452	0.7840659080200552	0.007760359396697691	0.007760359396697688	-33629.14810342916	0.0	-383.62286952762656
75000	-34027.7998462649	-393.09702881717357	-33634.702817447724	7.310304447600293	-2.310304447600293	147.07016537345154	79.96870562988737	0.595738380595022	0.8374343924360196	0.007257776837398545	0.007257776837398552	-33634.702817447724	0.0	-388.7400927798609
