# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon May 13 21:31:26 AEST 2019 [seed=1557747085466]
# -overwrite GSS_ucld_ultra_het_rel0.5_sim_9.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
0	-132760.40521909352	-1018.3762701338302	-131742.0289489597	1.4233019809879432	1.4233019809879432	9.749214773903866	1.0	0.0	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	0.005	0.3333333333333333	0.0014451764398656902	5.275276223826059	0.0014521852641619555	-131742.0289489597	-922.3574719519911	-90.50224028451908
5000	-39581.80006036497	-1308.95299845309	-38272.84706191188	5.24288955356559	5.24288955356559	142.86655953903747	102.91159812058942	0.8245330874473151	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.2600163678401527	0.005	0.0036681223960672252	0.0067918905933917135	0.6302379221796263	-0.00494225102908684	-38272.84706191188	-922.3574719519911	-380.7042824322571
10000	-32392.94027529425	-1311.1339300340228	-31081.80634526023	6.319865250104972	6.319865250104972	149.92382764537246	139.4375826617605	1.0045226220687766	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.429900407382973	0.005	0.003120386726579032	0.00600860667039296	0.5698776358876444	0.07671318223356241	-31081.80634526023	-922.3574719519911	-382.0018397610795
15000	-29662.25132132838	-1315.2659801890584	-28346.98534113932	6.223320792697304	6.223320792697304	161.03053331589692	141.19132172201736	0.9509541670074273	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.7199337194475754	0.005	0.003636355841274503	0.005218321702341762	0.7058447177968767	-0.13218127477718453	-28346.98534113932	-922.3574719519911	-385.5883064491007
20000	-28962.715855853763	-1321.7296289222672	-27640.986226931494	6.614216593815717	6.614216593815717	163.52837220743146	148.79536401241123	0.9819108087326205	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.704586919184336	0.005	0.004578365535877467	0.0049301632103344395	0.8919934359073259	-0.007874470996730052	-27640.986226931494	-922.3574719519911	-391.9728256891232
25000	-28582.792605206825	-1313.2322083009726	-27269.560396905854	5.200219200380927	5.200219200380927	155.9929366870186	128.7823211263441	0.9963074010574753	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.7455322392106907	0.005	0.004521818333980235	0.0051300140604782375	0.9155887936837782	0.005962129098379334	-27269.560396905854	-922.3574719519911	-383.57941790591724
30000	-28467.972849349248	-1314.4364468766796	-27153.536402472568	5.248021174289688	5.248021174289688	157.29857650148315	121.7951685938293	0.9269299390357026	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.7833503419852151	0.005	0.004363906330127976	0.005308352898737177	0.8524558763897674	-0.03220012736584776	-27153.536402472568	-922.3574719519911	-384.8477429994337
35000	-28195.132593529815	-1312.3550072142525	-26882.777586315562	4.84730830723131	4.84730830723131	150.82094369434424	123.3476468279707	0.9336565165591006	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.8117652077627572	0.005	0.004488792495991845	0.005132985672829247	0.9173547195930907	0.030749739116911524	-26882.777586315562	-922.3574719519911	-382.686847587089
40000	-28175.63253010849	-1312.0372778382266	-26863.595252270265	4.858368274693306	4.858368274693306	150.21966345912614	143.71026813525404	1.070539259653753	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.8802093448384661	0.005	0.004284746886797954	0.005164141398840781	0.8161602924586815	-0.0731487797797128	-26863.595252270265	-922.3574719519911	-381.89233311757187
45000	-28129.580163740662	-1309.3683840611534	-26820.21177967951	5.474371867620451	5.474371867620451	150.09541534677075	152.4889436171921	1.09458868835441	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.880463466917056	0.005	0.004716056413951707	0.0053093427287265755	0.8729412588939025	-0.09764003524805306	-26820.21177967951	-922.3574719519911	-379.10980098423994
50000	-27925.08298828828	-1311.3241203003993	-26613.75886798788	4.980270807896302	4.980270807896302	150.36869923640504	199.8422856013625	1.1959035346333773	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.9337980561377196	0.005	0.00396783215335878	0.005200718362474014	0.7362087810569591	-0.016159022961854928	-26613.75886798788	-922.3574719519911	-380.38626445170564
55000	-27912.118323127	-1313.1520427557198	-26598.96628037128	4.894837107822864	4.894837107822864	154.4803083758456	165.39723694674623	1.1101524034056038	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.9291260157907729	0.005	0.004353514044545776	0.005257225656660305	0.8167472330366365	0.03534311652593109	-26598.96628037128	-922.3574719519911	-382.6525755598204
60000	-27909.186740431298	-1311.5245903140822	-26597.662150117216	5.081903220402892	5.081903220402892	152.2372448394753	151.75225342030816	1.0907520438107057	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.920965545106493	0.005	0.005342510858176605	0.005172641853897215	0.992174073121338	0.02667853908012201	-26597.662150117216	-922.3574719519911	-381.1943272639698
65000	-27909.142396058105	-1314.5479889044254	-26594.59440715368	5.186122507073326	5.186122507073326	153.3551729458253	125.47076912148873	0.9908229317123614	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.9221399133005446	0.005	0.004704185658693936	0.00503256678247195	0.9099952534771246	-0.012086424741278332	-26594.59440715368	-922.3574719519911	-384.58003604860994
