# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed May 15 08:03:51 AEST 2019 [seed=1557871429870]
# -overwrite GSS_ucld_dates_het_rel1_sim_5.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
0	-83884.00480846243	-1260.8462103446145	-82623.1585981178	4.119764982994873	0.8702350170051272	19.811956707638846	1.0	0.0	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	0.25	0.3333333333333333	0.1783212774469298	1.4403390263265665	-0.05111254161074674	-82623.1585981178	-1148.3188672146762	-103.67172110813716
5000	-59576.83152436251	-1542.930321283277	-58033.90120307924	3.4103008484870823	1.579699151512918	80.62667586269822	56.66875618796829	1.6298918472241244	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.4102130818258905	0.07550167658888665	0.09158148293895686	0.0458333487747105	0.9989220410836679	-0.10623410683144104	-58033.90120307924	-1148.3188672146762	-384.64004699001816
10000	-54766.710129541665	-1553.485296006443	-53213.22483353522	4.160932976746617	0.8290670232533834	89.95954732711152	43.20930164516783	1.0795722537817445	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.450237249064557	0.05389954509982257	0.07721169451282937	0.027136899866916926	0.9996734994563173	0.06847426207969555	-53213.22483353522	-1148.3188672146762	-397.30494908929086
15000	-52853.16155504998	-1555.2020069158536	-51297.959548134124	3.525516665163506	1.464483334836494	90.74751501101014	40.23049825080896	0.9932510541862329	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.4937858546024101	0.05081203463114505	0.07847369821375286	0.025647721649308314	1.0463263654826056	0.004688921964922818	-51297.959548134124	-1148.3188672146762	-399.3184537150924
20000	-50932.15926054076	-1561.7963021224957	-49370.36295841826	4.060193306953302	0.9298066930466984	97.6820021004861	34.92752221415703	0.6597112721365102	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5381569321172456	0.04652460000186059	0.07104305082888873	0.022142117677408098	1.0552941125791249	0.015068936533230567	-49370.36295841826	-1148.3188672146762	-406.3802121815281
25000	-49834.56113816898	-1560.8129611280401	-48273.74817704094	4.05280483732639	0.9371951626736106	97.04484740769442	34.47596721698125	0.5804426011680228	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.547333887227912	0.04431277275114387	0.06728575529181226	0.02138105659649484	1.0363668229102039	0.050717541663736904	-48273.74817704094	-1148.3188672146762	-405.73894525741383
30000	-48491.98153878584	-1562.8788977009071	-46929.10264108493	4.026525610628028	0.9634743893719726	97.45908380337907	46.42118242702764	0.9968402890834074	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.559722154092872	0.04300655793212252	0.06893485550241668	0.020898972023190885	1.054717548352192	-0.006373297219908083	-46929.10264108493	-1148.3188672146762	-407.36534457509555
35000	-47449.63875809592	-1568.19674444062	-45881.4420136553	3.976528347644047	1.0134716523559533	101.45627594754141	45.922125695310044	0.7727929559287479	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5841075895578757	0.03954701278870591	0.07019505981077796	0.01854916393857728	1.1306715642294263	0.13413725962401124	-45881.4420136553	-1148.3188672146762	-413.10079369411005
40000	-47101.29517985501	-1565.2086896141368	-45536.08649024088	4.210881270556486	0.779118729443514	99.45197889095854	53.733595919464626	0.9371142599346272	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5952321017936761	0.04038606834321401	0.07266314795968769	0.01877134999196032	1.1384112984546262	0.09577165843918045	-45536.08649024088	-1148.3188672146762	-409.81599392623747
45000	-46661.16947001904	-1567.7623593671306	-45093.40711065191	4.4109046928753575	0.5790953071246427	101.60682009900016	55.76111332689828	0.9777317812251889	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.6057847841965839	0.040700752131303426	0.075872095065299	0.01818358230164352	1.8206887963828011	-0.017346256184746892	-45093.40711065191	-1148.3188672146762	-412.1658762277728
50000	-46203.436072854674	-1571.1749949153993	-44632.26107793928	4.30456840523611	0.68543159476389	101.71621111125431	61.051958561234514	0.8742658608177301	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.6252747989853811	0.04225349373428274	0.0816989183417878	0.018773117797948977	1.1515289694313389	0.015879692524561784	-44632.26107793928	-1148.3188672146762	-415.3920352363508
55000	-45892.005345338024	-1567.545057182083	-44324.46028815594	4.475058340660503	0.5149416593394971	101.81610091897143	33.521104783671575	0.5469727235521733	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.6376376698472643	0.04112963468116193	0.0767092943771951	0.018652091155416467	1.1577140762610476	0.02705919748718331	-44324.46028815594	-1148.3188672146762	-412.4791184138558
60000	-45222.060842463805	-1564.9456877681519	-43657.11515469565	4.390440562530136	0.5995594374698641	100.15440009641856	39.26083081673543	0.8699821009367019	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.6057158757488326	0.036610896351055716	0.06788429890205018	0.017626181152502	1.0950289936079345	0.054205181686266785	-43657.11515469565	-1148.3188672146762	-410.16054147719257
65000	-44073.384120354436	-1568.6669259967994	-42504.71719435764	4.650185807291462	0.3398141927085385	104.71664143081112	33.251484753121986	0.6104465596111288	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.6462669752915758	0.03532065813117911	0.06881420652040027	0.016588897174369042	1.1894000659326343	-0.030673724105717275	-42504.71719435764	-1148.3188672146762	-414.1258099315913
70000	-43681.889919320405	-1565.3381874855918	-42116.551731834814	4.711426528534407	0.2785734714655934	102.1502330507433	33.38156378599587	0.693164399047161	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.6560841526086758	0.033804458175684775	0.06340841690184253	0.016222192911831274	1.161907788924353	-0.045296996661688994	-42116.551731834814	-1148.3188672146762	-410.9646941516609
75000	-43645.432416074866	-1564.8604266974608	-42080.57198937741	4.513055464544788	0.4769445354552122	101.02893213688455	46.806774244146126	0.8869900276734473	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.7068081361566088	0.034395033863566335	0.06821780701626211	0.016449094162209382	1.151689555916363	0.02895556620540247	-42080.57198937741	-1148.3188672146762	-410.00704064806393
80000	-43449.19598784616	-1571.9712905453762	-41877.22469730078	4.6346804549649265	0.3553195450350737	106.37796582131976	56.68894219266959	0.866687780904013	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.6683419998580116	0.0321775267683426	0.06845816324189224	0.01522837036758946	1.183529606920968	0.02093137497801675	-41877.22469730078	-1148.3188672146762	-417.2266276873469
85000	-42525.231492026025	-1566.7767845613296	-40958.4547074647	4.456129453721185	0.5338705462788154	103.87909346116153	41.995957667838006	0.7210429038933717	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.7165770309396615	0.030136146558366456	0.05792381938538512	0.014962196304644577	1.1296768663203862	-0.04117486122916155	-40958.4547074647	-1148.3188672146762	-412.5731797235862
90000	-42449.451308857555	-1572.1196502395376	-40877.331658618015	4.403800290827699	0.586199709172301	102.20549987728903	69.1127528677904	0.9245414673417636	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.6661261183947825	0.03197571312561043	0.06316341849030767	0.015615375701189734	1.1426997414740179	-0.04982440836825574	-40877.331658618015	-1148.3188672146762	-417.35123701257885
95000	-42429.4654846108	-1565.8242699085326	-40863.64121470227	4.478935516565159	0.5110644834348408	103.06842993714541	41.96502744045924	0.7050419086478459	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.697643238576676	0.029993722973536332	0.058288840092505	0.015090808499457981	1.0810206923550438	0.007219581389957538	-40863.64121470227	-1148.3188672146762	-411.7113088829794
100000	-42421.714479733026	-1567.9171138831734	-40853.79736584985	4.582304440880992	0.40769555911900834	104.95273114178771	39.66338866037193	0.7185788091841949	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.6656510471126621	0.03008010841928403	0.05896290008962102	0.015430696096760356	1.0917627923654518	-0.006791617881609532	-40853.79736584985	-1148.3188672146762	-413.8176314287048
105000	-42402.204035700495	-1565.499220409937	-40836.704815290555	4.5061882086053195	0.48381179139468067	103.3396361452735	35.0076469043946	0.5999179597788853	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.7037409898212472	0.03016252215776018	0.06237731564867853	0.015269780228584969	1.162178652951909	0.02985015724793519	-40836.704815290555	-1148.3188672146762	-411.50942599227056
110000	-42402.59700133063	-1566.5222850034086	-40836.07471632722	4.437020276391687	0.5529797236083134	101.03427752932889	30.678771116108685	0.4208760693040354	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.7460468683532112	0.0306278353917387	0.05891947571915708	0.01659870406514757	1.1040385277575802	0.050168410641786225	-40836.07471632722	-1148.3188672146762	-412.6841707185409
115000	-42381.018471564916	-1561.2407487280002	-40819.777722836916	4.425196868007289	0.5648031319927114	99.8394909249358	36.56027574760964	0.677284366290438	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.68419391596287	0.030972735008531503	0.06415696684832554	0.01626467064090701	1.106942505182445	0.040653368697051065	-40819.777722836916	-1148.3188672146762	-407.18601661257367
