# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon May 13 15:14:55 AEST 2019 [seed=1557724493932]
# -overwrite GSS_strict_random_het_rel0.1_sim_9.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-51067.84926334242	-81.87708138979346	-50985.972181952624	0.9854456231340216	3.994554376865979	10.91404757282704	1.0	0.0	0.5	0.25	0.25	-50985.972181952624	0.0	-74.8492069120624
5000	-30354.50626423122	-366.3719840062045	-29988.134280225015	4.2941238370919566	0.6858761629080439	126.6500001377603	292.7891076874501	1.7590696077911068	0.2536360811009905	0.00807017446418192	0.008070174464181928	-29988.134280225015	0.0	-359.80863221124036
10000	-23685.086258618347	-375.10887186999554	-23309.977386748353	4.220218988377371	0.7597810116226293	128.0897676382543	383.2423240903558	1.6490436590463868	0.5798619308606615	0.00473897794748686	0.004738977947486858	-23309.977386748353	0.0	-367.7854639538903
15000	-22233.01795370044	-386.71773377793426	-21846.300219922505	5.590057811735288	-0.6100578117352873	138.59256304310583	203.76918060641293	1.1922968537094676	0.8799276514828255	0.003939896665324087	0.003939896665324085	-21846.300219922505	0.0	-381.2383839146757
20000	-22216.17579879973	-398.92787460181	-21817.24792419792	6.375067642625264	-1.3950676426252633	162.5028535539094	154.04547737547648	0.7591627551383711	0.9793798608153793	0.003444418740783998	0.0034444187407839996	-21817.24792419792	0.0	-394.31308218625287
25000	-22226.473176813168	-425.3655440549136	-21801.107632758256	8.50758353726762	-3.5275835372676188	216.06155005563315	168.35025998495064	0.5197867571761707	1.1142699124221265	0.002429557724675621	0.0024295577246756205	-21801.107632758256	0.0	-420.92905041897603
30000	-22219.911917130787	-431.0758564173384	-21788.83606071345	9.351922132361294	-4.371922132361293	232.6420361795358	187.4814356894345	0.5010616314516876	0.9163942196570781	0.002233795667975723	0.0022337956679757257	-21788.83606071345	0.0	-426.9467590851516
35000	-22245.56187482874	-442.9282398587995	-21802.63363496994	10.867555638844465	-5.887555638844464	264.8893069051285	161.15433854770504	0.43673844206450596	0.9990584419707431	0.002049602838819212	0.0020496028388192105	-21802.63363496994	0.0	-439.04609877835475
40000	-22243.173587957706	-451.47182841373603	-21791.701759543972	11.394629063186269	-6.414629063186268	288.38887585901125	199.67252263219987	0.36802110525509635	0.93720315353025	0.0018666282965941077	0.0018666282965941077	-21791.701759543972	0.0	-447.49079148922795
45000	-22276.007320735644	-482.62647342463794	-21793.380847311004	15.278091562437043	-10.298091562437042	400.9043749580927	313.66087223378344	0.2951596016532936	1.046381167076939	0.0013337507235789945	0.0013337507235789956	-21793.380847311004	0.0	-477.6964427100366
50000	-22279.64153908438	-490.15779520020084	-21789.48374388418	16.84018260799229	-11.86018260799229	439.40910555495554	293.8246020844192	0.28288019006499643	1.0683275953236024	0.001208229908443761	0.0012082299084437613	-21789.48374388418	0.0	-485.4935863255964
55000	-22294.955669106777	-510.9099922467459	-21784.04567686003	21.926398556603925	-16.946398556603924	543.8570215962887	411.4803345557721	0.20790468267086504	0.91624333934671	9.968082609089518E-4	9.96808260908951E-4	-21784.04567686003	0.0	-505.639960492491
60000	-22292.493618802037	-499.1785240417128	-21793.315094760324	18.66670331829641	-13.68670331829641	480.1276108824744	348.8387696353224	0.23133385681556162	1.0019687784452433	0.0011071645644283523	0.0011071645644283507	-21793.315094760324	0.0	-494.2357519770076
65000	-22299.237699266065	-507.44092936636144	-21791.7967698997	20.75303402012453	-15.77303402012453	526.6196446571381	320.45655236774746	0.19391727752974042	1.0426909543486662	0.0010283281888187072	0.001028328188818707	-21791.7967698997	0.0	-502.81114143424094
70000	-22326.74554343011	-536.278227435492	-21790.467315994618	27.10199866439934	-22.12199866439934	715.7596091367542	541.0006531648401	0.18593397345452312	1.0011883264786192	7.406889224561638E-4	7.406889224561632E-4	-21790.467315994618	0.0	-529.8628570337613
75000	-22295.93364555254	-505.22940643897937	-21790.704239113562	20.087423738113273	-15.107423738113273	520.379068529615	332.41225197679233	0.22847351397428994	0.9454949511731764	0.0010364046897033028	0.0010364046897033028	-21790.704239113562	0.0	-500.6322396210586
80000	-22288.129244988424	-499.18955507513544	-21788.939689913288	20.170199144584785	-15.190199144584785	487.05404266084463	320.62244615874823	0.24070206238679526	0.9622834049836752	0.001180364005981501	0.0011803640059815008	-21788.939689913288	0.0	-494.5307792993228
85000	-22274.4638844855	-487.2216622859278	-21787.242222199573	15.980793612349187	-11.000793612349186	420.51288605091037	221.42829519529744	0.22478390267834336	0.9809134852243996	0.001313359140831365	0.001313359140831365	-21787.242222199573	0.0	-483.42927004805813
90000	-22281.980609252383	-487.63015470290384	-21794.35045454948	16.26675170033925	-11.286751700339249	426.6091738206007	255.18503343808194	0.2501299375692201	0.976132310257428	0.0013399014174818916	0.0013399014174818912	-21794.35045454948	0.0	-483.4622742183625
95000	-22268.590769251008	-480.2203871414975	-21788.37038210951	15.67731319334882	-10.697313193348819	396.816129853126	255.18779272645583	0.2914876681413856	0.9292462187212641	0.0014142376263995733	0.0014142376263995729	-21788.37038210951	0.0	-476.05212052685977
100000	-22269.469980444203	-478.81195912340047	-21790.658021320804	16.39021656216596	-11.41021656216596	392.0318363486448	283.88659189009303	0.30681730399019846	0.7893661688801988	0.0014130030618172355	0.001413003061817236	-21790.658021320804	0.0	-474.62275677878586
105000	-22239.67404439009	-440.4659144981342	-21799.208129891955	9.837162534180052	-4.857162534180052	253.49180111275598	126.94292618130685	0.3732452519116787	1.0054416087148768	0.0020840228534361217	0.0020840228534361213	-21799.208129891955	0.0	-436.9609322657844
110000	-22230.010790484077	-432.3778569560746	-21797.632933528002	8.984633984238176	-4.0046339842381755	232.85136690719278	166.66356244090355	0.45926864599424566	0.974960229275181	0.0023029632741395625	0.002302963274139561	-21797.632933528002	0.0	-428.3502284243888
115000	-22244.64772494696	-457.64360742639826	-21787.004117520562	11.908546249431076	-6.928546249431076	308.5445456211088	197.77804924530597	0.39742239408612656	0.8945193704917452	0.0017517464027656802	0.00175174640276568	-21787.004117520562	0.0	-453.80084300777884
120000	-22238.004522229647	-444.3375080678827	-21793.667014161765	10.660170380071545	-5.680170380071544	264.5832555203164	135.3259008551271	0.4034664019727425	0.8700715385507737	0.002113259750158866	0.0021132597501588657	-21793.667014161765	0.0	-440.9728110997913
125000	-22251.180593682755	-462.6405152085399	-21788.540078474216	12.465678048696255	-7.485678048696254	326.6219957942418	197.9263414777452	0.3227188428436547	0.82109596502654	0.0016535517964638006	0.0016535517964638001	-21788.540078474216	0.0	-459.07553611743435
130000	-22258.065708776627	-465.34326028325165	-21792.722448493376	12.181452165243686	-7.201452165243685	334.04376851540337	216.74410541378884	0.31486545455838466	0.9491675732900391	0.0015783982021510534	0.001578398202151054	-21792.722448493376	0.0	-461.38913780047864
135000	-22269.534995778304	-473.0353939000401	-21796.499601878262	14.883827562912451	-9.90382756291245	366.13757698366226	237.19839135108742	0.33715356586877276	0.8463201155938913	0.0014857660814419859	0.0014857660814419848	-21796.499601878262	0.0	-469.1195032256259
140000	-22276.724410834875	-474.3337520080498	-21802.390658826826	13.90128360306356	-8.921283603063559	368.1336828833322	230.2777314541846	0.2885775640752797	1.0191443013470096	0.0015588625237152637	0.0015588625237152633	-21802.390658826826	0.0	-470.1388261038991
145000	-22239.26258871593	-456.32436243472193	-21782.938226281207	12.792600932028904	-7.812600932028904	306.9820402750438	182.23571111511612	0.36166644652726854	1.0380986519727453	0.001761860482630885	0.0017618604826308835	-21782.938226281207	0.0	-452.3798340090581
150000	-22255.03689442248	-470.31419656693396	-21784.722697855545	14.151638916222726	-9.171638916222726	358.576173043354	218.19020587385924	0.3016121007829422	0.814576330819045	0.001543115511246918	0.001543115511246919	-21784.722697855545	0.0	-466.64871664304155
155000	-22259.631791479016	-481.3932696259431	-21778.238521853073	15.057409245757253	-10.077409245757252	401.61398056871764	305.0841316770443	0.3202566792597763	0.9274487561050223	0.001357131769064354	0.0013571317690643542	-21778.238521853073	0.0	-476.7436324866567
160000	-22260.91615966665	-472.9362031556981	-21787.97995651095	13.586934542946448	-8.606934542946448	363.3463789708544	281.8013867587941	0.3550533034439245	0.9813537764896341	0.0014272722207966926	0.0014272722207966922	-21787.97995651095	0.0	-468.32797250236126
165000	-22273.3743917519	-487.87367457328963	-21785.50071717861	16.29662440292922	-11.316624402929218	428.50521722770867	257.9697457054033	0.2522848902226458	1.1784025823826345	0.0012773934393614697	0.0012773934393614699	-21785.50071717861	0.0	-483.3216004622796
170000	-22263.018347087935	-478.1211087155012	-21784.897238372432	15.353552312447851	-10.37355231244785	385.4959671598128	192.45122540697253	0.2446977844777094	0.8718672545748088	0.0014538551498586192	0.0014538551498586186	-21784.897238372432	0.0	-474.7142073709416
175000	-22253.93005979407	-464.76181398466815	-21789.168245809404	13.085308281169821	-8.10530828116982	332.1782116277927	171.15248040722952	0.2830652990109992	0.986178628561554	0.0016570390175889619	0.0016570390175889617	-21789.168245809404	0.0	-461.1710965383997
180000	-22275.419750994606	-483.71344001229807	-21791.706310982307	16.26344192024446	-11.28344192024446	408.9498393990664	260.26533111193083	0.25149999613047846	0.8274639374040827	0.0013170123208618453	0.0013170123208618464	-21791.706310982307	0.0	-479.81122272797614
185000	-22287.62915245296	-499.55083056410064	-21788.078321888857	19.231560368187964	-14.251560368187963	478.35765878707474	374.5303162525098	0.27661866157865456	0.9382542890571653	0.0011424290749928467	0.0011424290749928471	-21788.078321888857	0.0	-494.4008539397084
190000	-22285.57731491462	-510.4104018665972	-21775.166913048022	20.2532822691023	-15.2732822691023	539.516450112233	422.31412518407075	0.2376164760088053	1.1913080347685878	0.0010179288071704728	0.0010179288071704724	-21775.166913048022	0.0	-504.43063289027367
195000	-22292.258022301678	-492.15016856984187	-21800.107853731835	17.38102099225692	-12.401020992256921	444.7787617486814	303.18887646484353	0.2866541644830183	0.9657545334919142	0.0012208928426863004	0.0012208928426863	-21800.107853731835	0.0	-487.58242915980765
200000	-22287.2676989891	-505.1903212979783	-21782.077377691123	19.785583051309537	-14.805583051309537	510.6853770940235	252.90366919245776	0.20059843146638623	1.102074708565889	0.0011029212249734593	0.001102921224973459	-21782.077377691123	0.0	-501.03852921703407
205000	-22297.990626938197	-499.28392496543984	-21798.70670197276	19.03875779423087	-14.058757794230871	485.127647750626	317.618618153003	0.24434437738891734	0.9431870854974402	0.001167497637293225	0.0011674976372932242	-21798.70670197276	0.0	-494.7017520439406
210000	-22282.280777767453	-493.0925466811332	-21789.188231086322	17.642585853513157	-12.662585853513157	454.39874402764974	286.0696894863338	0.24873968485986553	1.10476027512757	0.0012026005207172595	0.00120260052071726	-21789.188231086322	0.0	-488.4707162909446
215000	-22291.184281909307	-501.48813791333623	-21789.69614399597	19.6868836947026	-14.7068836947026	497.62896656063936	307.49659515801	0.24142120653089405	0.9715233265999615	0.00112714074310537	0.00112714074310537	-21789.69614399597	0.0	-496.9892340504761
220000	-22295.24849928621	-502.66381610957137	-21792.584683176636	19.250573059499565	-14.270573059499565	497.0417587822446	237.5156011064549	0.18248054656231005	0.7725027240021762	0.0010222972708532237	0.0010222972708532237	-21792.584683176636	0.0	-499.42270304257545
225000	-22286.886486340358	-499.9153095817254	-21786.971176758634	17.86778761011005	-12.887787610110049	471.98140958433015	391.52779743153826	0.2450502251307749	1.1284397639589496	0.0011350685864609618	0.0011350685864609615	-21786.971176758634	0.0	-494.2538363538519
230000	-22260.228994416833	-478.8048961233634	-21781.42409829347	14.869651273944212	-9.889651273944212	386.10413416878214	260.13353330162727	0.28365313813568127	1.1745652626418277	0.0014221047238762035	0.001422104723876204	-21781.42409829347	0.0	-474.1000236926917
235000	-22258.808157704716	-474.6569048970328	-21784.151252807682	14.312781183326283	-9.332781183326283	368.53661727051855	226.1521465919233	0.32267277325038823	1.0500975955259617	0.0014519919503288	0.0014519919503287997	-21784.151252807682	0.0	-470.4820476270207
240000	-22301.678681394686	-504.733262635955	-21796.94541875873	20.32089411577998	-15.340894115779978	513.2694280253698	357.30282131947854	0.22235740492030365	0.9920708226104714	0.0010731954083962709	0.0010731954083962713	-21796.94541875873	0.0	-499.7643196632776
245000	-22328.73414394831	-538.3835595676532	-21790.350584380656	28.280662952857888	-23.300662952857888	735.9904738941411	438.9861129379532	0.16227013451272443	0.9534437736606454	7.364133463534852E-4	7.364133463534858E-4	-21790.350584380656	0.0	-533.1124805000496
250000	-22312.646774932393	-533.675121433542	-21778.97165349885	25.84263435160882	-20.86263435160882	690.4347044962592	371.9588070459433	0.1327675968274551	0.9940414406433462	7.768794519591557E-4	7.768794519591559E-4	-21778.97165349885	0.0	-528.9695366066505
255000	-22345.430048607286	-555.9374587009402	-21789.492589906346	32.13801049268308	-27.15801049268308	876.6708016975548	571.5559237549693	0.14616527120604217	0.8504924621764851	6.36624768441907E-4	6.366247684419069E-4	-21789.492589906346	0.0	-549.7068346376715
260000	-22297.551619717564	-512.6550961431936	-21784.89652357437	19.80985466137452	-14.829854661374519	552.0626686243771	385.2801885622329	0.23008078815202126	0.9836652163898787	9.731276793965441E-4	9.731276793965442E-4	-21784.89652357437	0.0	-507.51444886010535
265000	-22304.147585034683	-508.18715265470547	-21795.96043237998	20.108431955075172	-15.128431955075172	531.3489925980621	329.9236411632984	0.19583069599807867	1.0557469955612793	0.001035546318727814	0.0010355463187278135	-21795.96043237998	0.0	-503.42694252842114
270000	-22303.201562482238	-513.5254786053436	-21789.676083876893	21.00590503406273	-16.02590503406273	554.6370351927715	384.75589832716423	0.2403115970573566	0.9220804285226938	9.908283110825992E-4	9.908283110826E-4	-21789.676083876893	0.0	-508.4840035601992
275000	-22320.971121546554	-536.2657110181351	-21784.70541052842	26.79163194256594	-21.81163194256594	671.4713284504139	618.824568178461	0.2129777718969157	1.1120068201232791	7.998830573974015E-4	7.998830573974012E-4	-21784.70541052842	0.0	-528.7460984244099
280000	-22333.065379603333	-543.0581455844646	-21790.007234018867	30.852730113790383	-25.872730113790382	759.0613596636059	510.4942896473996	0.13359302911189497	1.0515350558258545	7.192985117447913E-4	7.192985117447911E-4	-21790.007234018867	0.0	-536.9276710755087
285000	-22325.68456373437	-545.5736839223365	-21780.110879812033	29.670704045479553	-24.690704045479553	792.6245915134828	410.3154460609947	0.12982880326371715	1.0005255933286428	6.959734125637388E-4	6.959734125637393E-4	-21780.110879812033	0.0	-540.5832431037459
290000	-22333.047025328327	-546.1414050887004	-21786.905620239628	30.84778766967239	-25.86778766967239	800.8461877916457	455.1096292562072	0.13049249501800597	1.0368421210971197	6.990882281254537E-4	6.990882281254537E-4	-21786.905620239628	0.0	-540.6244360409006
295000	-22322.70452944249	-544.3620266812563	-21778.342502761232	28.882268166284838	-23.902268166284838	784.4685316510195	528.145740859258	0.156453880257438	0.9147773501762155	7.194216001316808E-4	7.194216001316811E-4	-21778.342502761232	0.0	-538.3036966872086
300000	-22319.412336631936	-536.4558457510705	-21782.956490880864	27.239367587199517	-22.259367587199517	711.0662596827337	548.8867164208588	0.16470970285445552	0.9619299301763994	7.500260413931527E-4	7.500260413931525E-4	-21782.956490880864	0.0	-530.0486398067748
305000	-22334.255779516992	-536.5623595073024	-21797.69342000969	29.366980771579765	-24.386980771579765	726.2425668876584	402.5204474912285	0.14085187406547583	0.9409074933979473	7.52068367366276E-4	7.520683673662763E-4	-21797.69342000969	0.0	-531.6810526796793
310000	-22323.619264051304	-514.8576609253937	-21808.76160312591	23.497754578330742	-18.51775457833074	571.9258834072923	274.2538224979965	0.16827750402057307	1.0882718399854818	9.234661903239987E-4	9.234661903239987E-4	-21808.76160312591	0.0	-510.7328050597654
315000	-22296.26195147969	-505.97013630512686	-21790.29181517456	20.860231489640352	-15.880231489640352	518.8255681590573	320.6074699259193	0.1931263847264899	0.9630877166009701	0.0010100256858854768	0.0010100256858854766	-21790.29181517456	0.0	-501.5178711343913
320000	-22287.184571284684	-504.6030578907615	-21782.58151339392	19.91821611847907	-14.938216118479069	511.0493175260836	373.00931655403576	0.22441091620590936	1.062234008159416	0.0010793746419114978	0.0010793746419114974	-21782.58151339392	0.0	-499.3288567587697
325000	-22288.685004182535	-495.702299621378	-21792.982704561156	18.292958153515354	-13.312958153515353	462.426221342811	263.5468863871015	0.2549356939243468	1.011200297025032	0.0012000447315615884	0.0012000447315615895	-21792.982704561156	0.0	-491.48796892466635
330000	-22279.474753622668	-492.2546638885112	-21787.220089734157	17.180931765513083	-12.200931765513083	446.98519426119464	360.4866731873622	0.293129494834411	0.8977483530497283	0.0011963041527580079	0.0011963041527580092	-21787.220089734157	0.0	-487.2644274922183
335000	-22281.465636304376	-477.6750111484736	-21803.790625155903	14.773448992116007	-9.793448992116007	382.8113573319303	298.40630127703133	0.3320977123667721	1.0966684399662756	0.0013805542587011338	0.001380554258701133	-21803.790625155903	0.0	-472.7258928408319
340000	-22256.700503008433	-460.40700051607365	-21796.29350249236	12.849062776007424	-7.869062776007423	319.2590746922094	224.071922638308	0.3648105972848954	0.9392088408798294	0.001689608703731383	0.0016896087037313833	-21796.29350249236	0.0	-456.28072558672505
345000	-22268.121686952923	-474.40863004415706	-21793.713056908768	14.691488927278009	-9.711488927278008	367.51252954845694	250.3940937834874	0.35807478720973873	0.8942009892457363	0.001452681577066752	0.001452681577066751	-21793.713056908768	0.0	-470.26734927025456
350000	-22269.41365933032	-464.30718376151333	-21805.106475568806	13.247445369433864	-8.267445369433863	331.25794432564504	228.01491919921705	0.37698332023075176	0.851227361056114	0.0016519805717502053	0.001651980571750207	-21805.106475568806	0.0	-460.3271685721508
355000	-22261.32021692998	-475.9141499334659	-21785.406066996515	15.011732421513837	-10.031732421513837	373.1153253304812	277.1321801048595	0.2932969987305418	0.9839050138682262	0.0014033333556183088	0.0014033333556183075	-21785.406066996515	0.0	-471.42597702508175
360000	-22287.922366902552	-495.84929960272234	-21792.07306729983	18.360674821711164	-13.380674821711164	470.3390285852905	307.99768597939897	0.25038032811913746	0.9365023821189677	0.001166391766463401	0.001166391766463401	-21792.07306729983	0.0	-491.37344996515407
