# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon May 13 18:14:18 AEST 2019 [seed=1557735256852]
# -overwrite GSS_ucld_random_het_rel0.1_sim_9.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
0	-56426.752495356144	-1032.947400268352	-55393.805095087795	1.75640316285188	3.2235968371481203	13.69938997045503	1.0	0.0	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	0.25	0.3333333333333333	0.23678913833165896	1.138855361111707	-0.013893246670854278	-55393.805095087795	-934.7322331602379	-90.70321960789583
5000	-35264.66551653578	-1251.5604514856575	-34013.10506505012	2.705441055732004	2.2745589442679965	67.63707831426335	52.82536100604715	1.485260503794276	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.2378884058901443	0.032348464491688385	0.02743233781266281	0.0251378685710406	0.7020377678670223	-0.002233347772453159	-34013.10506505012	-934.7322331602379	-311.81242444649024
10000	-30047.65121246808	-1281.2429590250094	-28766.40825344307	3.649719966660558	1.3302800333394424	93.25813716085344	66.70049690464839	1.1432851532838628	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.26717388201055836	0.012511092844340507	0.011769417902180501	0.009432866723875074	0.8521495150184736	0.09525091071906099	-28766.40825344307	-934.7322331602379	-343.34335113054647
15000	-25524.15963993897	-1292.7441615097964	-24231.415478429175	4.532760236342489	0.44723976365751117	103.96004176565025	47.93752161928733	0.8990267385928998	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.43280400257285306	0.006332881100519798	0.0026139997602911335	0.0062322903117759156	0.4008442004206317	0.11098970164048089	-24231.415478429175	-934.7322331602379	-355.8757902702728
20000	-23254.286830015222	-1298.4355355957362	-21955.851294419484	4.653096237011	0.3269037629890006	111.11638303111545	53.95232250324366	0.8512206666397892	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.0068045970276651	0.00500196163931701	0.0013139298810708419	0.004983743477160819	0.2630380068203628	0.054498741131920984	-21955.851294419484	-934.7322331602379	-360.6645364661849
25000	-23043.150585140043	-1284.4262695690395	-21758.724315571002	4.266342206212766	0.7136577937872346	95.59712876854138	73.98674616004318	0.9969294502142612	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.8665159415952122	0.005674569271183896	0.0024482182315056496	0.005510165478221358	0.38211464742593054	0.15858666045127173	-21758.724315571002	-934.7322331602379	-346.46141929137
30000	-23038.11869759048	-1280.6021368294073	-21757.516560761072	3.9265181713111237	1.0534818286888767	94.2467972353399	67.57839328372991	1.153418127059083	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.133195687293231	0.0056478069317592	0.0023278081775907947	0.005555415067392651	0.34402277196864345	-0.010372657908288518	-21757.516560761072	-934.7322331602379	-342.01731865870244
35000	-23064.309551264098	-1289.1472523272791	-21775.16229893682	4.386737807741761	0.5932621922582397	104.17320429545602	73.87433719848228	1.0473910547269552	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.9166845027773052	0.005140140479190478	0.0020998245825135857	0.005280331498015799	0.34734926529591165	-0.1544958799558845	-21775.16229893682	-934.7322331602379	-351.13319342108844
40000	-23059.536513337862	-1293.87498767374	-21765.661525664123	4.312423049746712	0.667576950253288	107.61981278733059	91.98799177903089	1.2174240549828876	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.0264711649059075	0.005105768740867272	0.00185882854473613	0.005201506685455377	0.327694016218747	0.03877495636528511	-21765.661525664123	-934.7322331602379	-355.2965215176817
45000	-23042.827772798424	-1290.427157720344	-21752.40061507808	4.043399431511091	0.9366005684889096	102.84410591367303	58.573207992206115	0.9555803475340079	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.0839630676057612	0.005521022639968017	0.0020269809202115093	0.0054622242869516845	0.3494814694889095	0.01982594543270061	-21752.40061507808	-934.7322331602379	-352.2490808182313
50000	-23064.55618322372	-1289.4351675465987	-21775.121015677123	4.07356803320865	0.9064319667913505	101.68677872099134	65.30842036787546	0.9101032408778957	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.963524209979522	0.005236166195721096	0.0011963810385521463	0.005241610974582905	0.2424430620304252	-0.05678915338399236	-21775.121015677123	-934.7322331602379	-351.5347691563689
55000	-23064.33483000961	-1301.7099589479344	-21762.62487106168	4.787625233693631	0.19237476630636952	116.90498451245386	111.82818121156402	1.1247625861455517	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.8413919488883669	0.004716975706866919	0.0010957184052533568	0.004553775737680402	0.231867215404241	0.014233618225627099	-21762.62487106168	-934.7322331602379	-363.47722399000213
60000	-23068.683087497917	-1295.6544161894249	-21773.028671308493	4.243184759126715	0.7368152408732858	110.06697955177363	83.72525644479298	1.027575145105984	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.0972431420991946	0.0050342023650532045	9.073636338203915E-4	0.005044353317610552	0.1733506208655666	-0.06547155006667715	-21773.028671308493	-934.7322331602379	-357.22341928998816
65000	-23070.893011992095	-1289.1719627063771	-21781.72104928572	4.234613201543111	0.7453867984568898	102.82917980738998	66.69256778679978	1.0397241682150795	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.0942270796045785	0.005177841395075036	0.001153840171642128	0.005157801972248069	0.22324756645197955	0.05652350772760128	-21781.72104928572	-934.7322331602379	-350.8780260921045
70000	-23074.605066031847	-1295.3812156049207	-21779.223850426926	4.62456528650874	0.35543471349126055	110.78672466865793	77.19146925190643	0.9588249157402533	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.006912652176712	0.004764142400715238	9.440816283223209E-4	0.004808568489440275	0.19316232760360857	0.051141263530817674	-21779.223850426926	-934.7322331602379	-357.3219810598272
75000	-23061.09841471628	-1288.4997247097217	-21772.598690006558	4.126222006480424	0.8537779935195768	98.30067423838084	52.76992982155199	0.7259124000080757	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.0038239984432635	0.005446459318831851	0.0011314620364459153	0.005574985170781083	0.2101344687566939	0.06820179939279868	-21772.598690006558	-934.7322331602379	-350.78893422168585
80000	-23056.192144169512	-1286.2270465124352	-21769.965097657077	4.20107459394551	0.7789254060544906	99.82353479167605	62.94643158359795	1.0785711621529719	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.0227550036324822	0.005261029868957279	0.0012933106352183853	0.005471386435185087	0.24069230203479405	0.04689641178524156	-21769.965097657077	-934.7322331602379	-348.0587067235861
85000	-23061.600948101892	-1295.4619484938044	-21766.138999608087	4.5755845654496206	0.40441543455037987	109.58902862546033	73.42084896982226	0.9108668966335078	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.1891168773848548	0.0049398283461582395	8.318124593888293E-4	0.005067932154288618	0.16813367607730975	-1.724040445669624E-4	-21766.138999608087	-934.7322331602379	-357.08721790574504
90000	-23096.126122699847	-1302.635601683913	-21793.490521015934	4.714844133474923	0.2651558665250775	117.73752609625916	65.72061905961868	0.7423361482216408	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.9874823428303171	0.004803175040682725	9.961429515782192E-4	0.004698277022962195	0.19504691166098956	-0.08081032647388378	-21793.490521015934	-934.7322331602379	-364.9349042357751
95000	-23055.99784964922	-1298.0575076669988	-21757.94034198222	4.588574928028433	0.3914250719715673	111.7462431352163	55.52118603578816	0.7140820126178635	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.0235027003009431	0.005425980879403702	0.0013486070893236606	0.005102448581265424	0.23555565178340598	-0.09085599358192771	-21757.94034198222	-934.7322331602379	-360.28606719462834
100000	-23091.512469069203	-1325.7936170759147	-21765.71885199329	5.845719019958967	-0.8657190199589664	150.1762749358003	85.58865809508043	0.7380007344606672	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.9325158757947131	0.0034056839110480383	6.223244614707593E-4	0.0034289731004527356	0.17882772616917758	-0.12451434657154505	-21765.71885199329	-934.7322331602379	-388.3572817491794
105000	-23077.657687467945	-1325.9517508193658	-21751.705936648577	5.903702009573388	-0.9237020095733879	152.70336833834537	123.41649450336448	0.8157881859123715	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.9553258629803204	0.0035280716595465994	5.602830453075709E-4	0.0035216308251751582	0.16777497809307695	0.055024323017528826	-21751.705936648577	-934.7322331602379	-387.97731123664846
110000	-23095.578737439693	-1334.923381068044	-21760.655356371648	6.676596074941701	-1.6965960749417004	168.28842173248162	102.23544903558819	0.6269666616193645	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.9987881924621035	0.0032144474138788206	5.904660299559786E-4	0.0032059074372074703	0.17447012021588723	-0.13296202670844187	-21760.655356371648	-934.7322331602379	-397.35549140904516
115000	-23116.22858552118	-1349.209328729434	-21767.019256791747	7.810522633056223	-2.8305226330562228	195.64911271331582	185.18637706714577	0.7135187727127654	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.9257493770476114	0.0027412041018844016	5.002999648006E-4	0.0027466777044129085	0.18090302938343503	0.04212548254998223	-21767.019256791747	-934.7322331602379	-411.03131678901156
120000	-23132.909775084994	-1361.3056784997323	-21771.604096585263	8.6766491224636	-3.696649122463599	219.47971736034444	109.04371860305477	0.4429040855034456	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.104619528096828	0.0025976227406374654	5.507617897016696E-4	0.0026039606134414207	0.19944704762664803	-0.003706883904959689	-21771.604096585263	-934.7322331602379	-423.85237358481686
125000	-23137.253593674577	-1369.8858700454578	-21767.36772362912	9.416835117013614	-4.436835117013613	245.69728462733522	176.3270066359586	0.49288954012052244	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.1552167696040723	0.0021759879348207936	3.8693261727649255E-4	0.00219881354630175	0.16406157716492548	-0.03369369896892885	-21767.36772362912	-934.7322331602379	-431.78951213575436
130000	-23138.587071429294	-1363.7251727757293	-21774.861898653566	8.602544778403198	-3.6225447784031974	226.6584112624893	120.82309375643656	0.42383963552505066	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.9486443476591758	0.002462195392091316	4.070284681665419E-4	0.0024339166964163317	0.14738768392713741	-0.040062370936607736	-21774.861898653566	-934.7322331602379	-426.5404321152313
135000	-23134.29492711022	-1348.5573604757853	-21785.737566634434	7.7143329778795815	-2.734332977879581	192.50371163361987	148.28384538066484	0.5655881122390827	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.8296271954080029	0.0027662371219300498	4.2473007992508446E-4	0.0028012061601774903	0.149374456067754	0.12517164068252185	-21785.737566634434	-934.7322331602379	-411.0799297933771
140000	-23134.489892898804	-1359.1568123177901	-21775.333080581015	8.690167842471464	-3.7101678424714635	217.12271808322686	144.126632384018	0.5356152294426546	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.0166789866732415	0.0025206227988510137	2.7269275034075643E-4	0.0025184103597990204	0.09964314124345637	-0.02176940524306788	-21775.333080581015	-934.7322331602379	-421.46917022929233
145000	-23134.463431462475	-1363.0734679654734	-21771.389963497	9.399911895311938	-4.419911895311937	227.77909296475866	130.48494588200643	0.41297101535003855	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.8638011245260903	0.002430266335153694	3.5101682917236055E-4	0.002380409222937521	0.1294578540039653	0.05149079841639482	-21771.389963497	-934.7322331602379	-425.98633767653916
150000	-23156.673239818243	-1375.3816619943664	-21781.29157782388	10.062994365293694	-5.082994365293693	256.01523991157677	217.86042303503194	0.48399998652688025	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.1574127083843406	0.0022210744613353995	1.6758439163046417E-4	0.002221384689675272	0.06787365028869558	0.02558963396850527	-21781.29157782388	-934.7322331602379	-436.8514452870954
155000	-23149.755277509394	-1368.0710807566797	-21781.684196752714	9.797950028081113	-4.817950028081112	235.22806918102302	189.52661541209403	0.46436636209035886	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.0276292578387074	0.00238363384167033	2.3570632395277787E-4	0.0023437095309629106	0.10070245022133133	-0.07705326912748907	-21781.684196752714	-934.7322331602379	-430.0334713602059
160000	-23142.73653061791	-1367.4612064947498	-21775.27532412316	9.1636917639864	-4.183691763986399	234.55625953844128	118.89117547527825	0.3589051454726042	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.1187990222894721	0.002362318279575506	3.6235250630744256E-4	0.0023456512417003085	0.14822360729956457	0.07010810109291793	-21775.27532412316	-934.7322331602379	-430.06235559851257
165000	-23130.596701547198	-1367.7852506192376	-21762.811450927962	9.4255107173644	-4.4455107173643995	236.18820209786577	136.75756280704647	0.38606167939194425	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.9692673384247001	0.002350294880990537	5.530507324517498E-4	0.00228726191411978	0.21713734335487145	-0.0933616560305025	-21762.811450927962	-934.7322331602379	-430.4840732754958
170000	-23143.278185415016	-1376.3760479797302	-21766.902137435285	10.147517750668287	-5.167517750668287	256.2320639780599	146.9086319058719	0.33334143351145484	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.9474776551174579	0.0021275621018811168	4.783815941781972E-4	0.002081805087128557	0.21929627934327647	-0.09567760425418058	-21766.902137435285	-934.7322331602379	-439.17035516388455
175000	-23160.887658367767	-1391.0971364533211	-21769.790521914445	11.620678657786248	-6.640678657786248	306.54471343224867	210.14231932614803	0.39915699465880916	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.912832733179845	0.0017463227240989696	3.190287173335135E-4	0.0017652852805223095	0.17940278572707072	0.05532692696458087	-21769.790521914445	-934.7322331602379	-453.46125502893955
180000	-23157.23682603742	-1391.1081022960695	-21766.128723741353	12.017471945285605	-7.0374719452856045	304.91397491242367	233.3892060330085	0.404303781666298	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.1413129822187822	0.0018869014946117852	2.2068919644567848E-4	0.001844508706631613	0.11505435904693871	-0.01802941648529009	-21766.128723741353	-934.7322331602379	-452.6965442382983
185000	-23172.257895101553	-1409.4361346549445	-21762.821760446608	14.894478655473963	-9.914478655473962	376.0061638401008	273.44190864815374	0.33723750683329246	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.9454822243340579	0.0014673784474582127	3.5935039771111234E-4	0.0014536360505654846	0.25166870849416634	-0.02550765153973778	-21762.821760446608	-934.7322331602379	-471.3364779082714
190000	-23165.654890119815	-1396.619173031691	-21769.035717088125	12.662368241167535	-7.682368241167534	321.4391610176186	211.05381109772108	0.3041701583065235	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.965782356719963	0.0017139839534812003	2.8667294626914884E-4	0.0017079398342446836	0.1663806545724371	-0.015179912521400607	-21769.035717088125	-934.7322331602379	-458.9808140215863
