# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat May 11 05:13:10 AEST 2019 [seed=1557515589642]
# -overwrite GSS_ucld_ultra_utlra_clock_sim_8.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
0	-6831.063116841289	-1097.9527743983897	-5733.110342442899	2.170663747102667	2.170663747102667	10.397506604784395	1.0	0.0	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	0.005	0.3333333333333333	0.002375762928964192	5.830941048412983	-0.01924221045731005	-5733.110342442899	-996.9345737104924	-95.50164279057738
5000	-6695.414521678091	-1079.7667617353156	-5615.647759942775	2.3440306708290573	2.3440306708290573	9.942538668718505	0.7343130636677702	-0.6241515527720027	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.25790310294457935	0.005	0.4744069203867795	2.6707094023454485E-4	4.108541544480821	0.0020400842803402677	-5615.647759942775	-996.9345737104924	-76.75510847704521
10000	-6685.872481311809	-1069.2732363038049	-5616.599245008004	1.2489524855477117	1.2489524855477117	6.685196879567907	0.7305093093385211	0.4307428675553866	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.08824681819571287	0.005	0.8268805930228885	3.0372998032475305E-4	3.175538159985673	0.012101880334697088	-5616.599245008004	-996.9345737104924	-65.73692131988375
15000	-6651.099752569062	-1032.1272892910079	-5618.9724632780535	1.3905936615811747	1.3905936615811747	6.08807033396001	0.4256250707604724	-1.2502636140487027	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.10661674290117777	0.005	1.3924449875019915	3.9471471746830076E-4	7.860264182438709	0.1816000586840934	-5618.9724632780535	-996.9345737104924	-26.041069370130813
20000	-6646.898727374502	-1031.2933284193277	-5615.605398955175	0.5899193979913995	0.5899193979913995	4.054505035756978	0.5641749114602587	1.0338115044200995	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.24039544466462348	0.005	1.2195865336825706	4.8567937753417247E-4	3.8793814775352	0.003804424726570936	-5615.605398955175	-996.9345737104924	-25.67319306760375
25000	-6647.395159742775	-1031.9725782891978	-5615.422581453577	0.4794579276807853	0.4794579276807853	3.842092314749186	0.550346402067802	0.8122203308142861	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.3873672343657515	0.005	1.694908754277574	2.3888962614659068E-4	4.822130307523436	-0.0216244108374482	-5615.422581453577	-996.9345737104924	-24.85426215498634
30000	-6702.399951513019	-1085.722906369573	-5616.677045143446	3.6032796384984866	3.6032796384984866	12.62857176907116	0.8854383002211769	0.03441101060057794	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.2752996875308867	0.005	1.3465081240119168	1.6190991224119164E-4	4.3036805547591195	-0.030829998927148113	-5616.677045143446	-996.9345737104924	-80.64838562106016
35000	-6679.432015848048	-1065.0678259780275	-5614.36418987002	0.6417453640193942	0.6417453640193942	5.895761192561354	0.6499680674245915	-0.38135376002876664	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.3414523430097849	0.005	1.1385869050582718	3.030702756296498E-4	5.015803499826124	0.0048745621553538685	-5614.36418987002	-996.9345737104924	-60.14017552831769
40000	-6677.421630543473	-1062.8205715929857	-5614.601058950488	0.811727198080809	0.811727198080809	5.621317532999668	0.7954465089209601	0.8912440425896728	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.238198586949322	0.005	0.25116818888434794	3.2613782858187705E-4	5.4851048432725635	-0.00964184187508318	-5614.601058950488	-996.9345737104924	-58.25033973694291
45000	-6667.532660818709	-1056.7668856402681	-5610.765775178441	0.7129037309407753	0.7129037309407753	5.866833846167041	0.7205518833920787	0.09132658594102616	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.28730695414984647	0.005	0.5020258152426601	3.762492751589965E-4	5.075957516557562	-0.037524644930675234	-5610.765775178441	-996.9345737104924	-54.1465305736531
50000	-6656.972919713544	-1040.979104671395	-5615.9938150421485	0.7143461324857209	0.7143461324857209	4.421926166680516	0.49535001794402034	0.478393925844125	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.028765058796189416	0.005	1.188121552849086	5.952522484030463E-4	4.669976330401359	-0.041450610933611076	-5615.9938150421485	-996.9345737104924	-36.43273086141937
55000	-6655.393896731626	-1038.7911719349124	-5616.602724796714	0.8986659965425103	0.8986659965425103	5.37182168469771	0.6110524123879302	0.8679979285071697	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.007107145684112899	0.005	1.0754171240164376	5.200253773046823E-4	4.386069031252756	-0.029939536519414847	-5616.602724796714	-996.9345737104924	-34.23546621105153
60000	-6651.679432993276	-1035.1289849209234	-5616.550448072353	0.7068739995704797	0.7068739995704797	4.39537442903138	0.40367550123019863	-0.0674278637774599	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.008985206332646493	0.005	0.40994445859436424	4.932700116434361E-4	4.134657392437772	-0.0610851563435654	-5616.550448072353	-996.9345737104924	-33.36858490587287
65000	-6612.107354417431	-993.5475308941486	-5618.559823523283	0.29585499685801286	0.29585499685801286	2.5472591872989536	0.32845621616085613	1.8375257905525766	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.009786071797452106	0.005	0.16222644773557807	0.0010351746502435277	3.3053219712747657	-0.04944004091595185	-5618.559823523283	-996.9345737104924	9.240662553179506
70000	-6584.367730035967	-969.9809540812199	-5614.386775954747	0.21147089898272914	0.21147089898272914	1.9763075572241637	0.2602269919989239	0.49850654755077883	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.005033593348202289	0.005	0.08300932306551255	0.0014774513566051185	2.8038370327610918	-0.043708843385385714	-5614.386775954747	-996.9345737104924	31.220381499956165
