# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Fri May 10 22:10:52 AEST 2019 [seed=1557490251430]
# -overwrite GSS_ucld_dates_utlra_clock_sim_4.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
0	-12374.38068230942	-1069.5127059600993	-11304.86797634932	5.069165836514987	-2.083178203513927	28.23474653856689	1.0	0.0	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	0.25	0.3333333333333333	0.24850033811155584	1.0039079734014862	-0.04792699721918148	-11304.86797634932	-971.9888813106555	-86.73963903824409
5000	-6755.754577586244	-1076.166076683325	-5679.588500902919	4.626022308810806	-1.640034675809746	29.45712604836606	1.585060705185577	0.21677571891097336	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.10988213150787375	0.006106034886045126	1.311636062021755	8.915748263834331E-5	7.481196129117988	-0.01309858500606508	-5679.588500902919	-971.9888813106555	-99.77181427969316
10000	-6723.970047205868	-1057.9000223212668	-5666.070024884601	6.0271780526309735	-3.0411904196299133	29.586045241173398	1.615893128458794	0.24566894446174903	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.09831984865012369	0.0019734613863590616	0.3713112775314568	8.806825689157645E-5	4.4007738484853824	-0.01412320818677138	-5666.070024884601	-971.9888813106555	-85.0090643642448
15000	-6705.2832812333745	-1043.4710904435392	-5661.812190789835	4.151080884541652	-1.1650932515405916	25.62896040680517	0.7494742776015721	-0.07082844973439273	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.17766976372491433	9.808142122612236E-4	0.05113976174249367	1.1691014843599547E-4	3.7532042980077422	-0.02780893446686488	-5661.812190789835	-971.9888813106555	-71.87649227904275
20000	-6700.337425046428	-1042.6296106505572	-5657.707814395871	3.9170933537327794	-0.9311057207317193	24.371805532110635	0.9550612122747388	0.14771367375794808	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.13648802787981917	2.2243483834091582E-4	0.005123952636349683	9.238675933828304E-5	3.1875282229842448	-0.04160340466102141	-5657.707814395871	-971.9888813106555	-71.91292481841568
25000	-6694.596983114586	-1040.554245778693	-5654.0427373358925	4.151623910075797	-1.1656362770747366	23.887884657513023	1.5645331899207966	0.3753960796236915	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.04890492809051979	5.398629485633845E-4	0.05997832975521061	9.799730164108259E-5	3.2185889143719675	-0.0022172541160542566	-5654.0427373358925	-971.9888813106555	-69.15354251793306
30000	-6720.668505455844	-1069.2833255427383	-5651.385179913105	3.493372322605386	-0.5073846896043257	26.94090259140427	1.6961112689796576	0.2907392776939828	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.0660227482986405	7.183801985240963E-4	0.3048568813138814	8.541152857552032E-5	4.432920684253433	0.13663252685311086	-5651.385179913105	-971.9888813106555	-97.1079296893956
35000	-6674.673644511589	-1038.287004594752	-5636.386639916837	4.84061449160747	-1.8546268586064096	24.89876572918669	0.5405289583448241	-0.12823513159766664	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.006771870755806175	5.694481529017965E-4	0.03872549728452424	9.485222193667597E-5	4.162932527602936	-0.0442301627098377	-5636.386639916837	-971.9888813106555	-67.28449175918
40000	-6673.609157540645	-1040.3924215148425	-5633.216736025803	4.160624329712598	-1.1746366967115378	24.463400285175798	0.802400583130231	-0.017363417482342935	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.004785587513433033	8.010157151173086E-4	0.14398747216820443	8.340464835313072E-5	5.511738216818296	-0.04455493837645951	-5633.216736025803	-971.9888813106555	-69.00150484424694
45000	-6641.90623334696	-1008.6041277572643	-5633.302105589696	3.7094585869004364	-0.7234709538993762	20.200613010319564	0.6738543980154864	0.08651520349937192	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.004290757906667461	5.332141908902391E-4	0.26680739737513537	4.904635834950017E-5	5.496700710931262	-0.0438368508793491	-5633.302105589696	-971.9888813106555	-36.894445050651505
50000	-6640.380530068943	-1007.0263615508275	-5633.354168518115	3.8239681033575597	-0.8379804703564995	19.818256559044283	0.45834482171407376	-0.04350951116836588	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.061269978932986656	7.666685887298373E-4	0.18236711418607282	1.3859414250309702E-4	4.620150667318187	-0.030331362125486858	-5633.354168518115	-971.9888813106555	-35.305658854836615
55000	-6646.941683292309	-1012.9502339204503	-5633.991449371859	3.822701262600345	-0.8367136295992847	20.745504022779443	0.4735228076185643	-0.10407240804550022	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.06372753603150003	2.922048974920285E-4	0.05396779223716538	6.402096163019918E-5	4.5105406403512545	0.0466341264896707	-5633.991449371859	-971.9888813106555	-42.063394170605136
60000	-6634.151770173967	-1006.9337466923722	-5627.218023481594	3.2853777658246184	-0.2993901328235582	18.90533298828194	0.44642350207574516	-0.09288351825249497	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.017129395783100597	9.901740906234889E-4	0.1598667599801929	9.493245772095821E-5	6.204026848846661	-0.03370719455750528	-5627.218023481594	-971.9888813106555	-35.16455306187131
65000	-6660.04503413511	-1027.5021258582983	-5632.542908276811	3.195399471973303	-0.20941183897224303	20.664917857259923	0.9551284733727586	0.2518116475286203	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.026575506710453792	5.548309401662344E-4	0.34954095232659754	6.314739386790557E-5	5.45425632111944	-0.02042478302238225	-5632.542908276811	-971.9888813106555	-55.3223616569032
70000	-6648.600654160029	-1028.6538365246538	-5619.946817635375	3.1500774845105948	-0.1640898515095346	20.722465231294326	1.8512468874836432	0.43562554646842755	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.03980448615052588	3.48819900790412E-4	0.11629458376635154	5.6872635898777706E-5	4.627034328087506	-0.03544109965787489	-5619.946817635375	-971.9888813106555	-57.19225982715337
75000	-6659.366359762014	-1035.6554562467268	-5623.710903515287	3.148466736328875	-0.162479103327815	21.3803792083868	1.6570251516816215	0.5732321280755459	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.0643794718314178	6.775995636167802E-4	1.2492149445921534	7.743129134785972E-5	5.406203746917121	-0.041548985993753965	-5623.710903515287	-971.9888813106555	-60.286672453521035
