# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Fri May 10 16:05:32 AEST 2019 [seed=1557468331225]
# -overwrite GSS_strict_dates_utlra_clock_sim_5.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-11395.373711335416	-113.78648054218166	-11281.587230793235	3.7226760460188686	-0.7429979465095387	27.666205814746423	1.0	0.0	0.5	0.25	0.25	-11281.587230793235	0.0	-103.03564697099871
5000	-5652.858260701963	-30.119354764512025	-5622.738905937452	3.52047554980177	-0.5407974502924402	19.313825584968797	0.6293678882539375	0.12911945030134508	0.14880690104379593	9.12645830536948E-5	9.126458305369473E-5	-5622.738905937452	0.0	-30.638314513594292
10000	-5655.411713604904	-28.700244785896054	-5626.711468819009	3.3237273793799433	-0.3440492798706134	18.694976168977867	0.5140269258366943	0.10504897209167319	0.218471820070239	4.977161212228242E-5	4.97716121222824E-5	-5626.711468819009	0.0	-29.39280660033767
15000	-5702.708848047448	-77.42618212871854	-5625.282665918729	3.8841470204369184	-0.9044689209275885	24.810534413010274	0.9111893308243187	0.141419286638383	0.12229576377300748	7.465906158643021E-5	7.465906158643028E-5	-5625.282665918729	0.0	-78.20859545681506
20000	-5710.38875684546	-85.51887956601736	-5624.869877279443	5.477334703701324	-2.497656604191994	28.44953729921375	1.4065333848380497	0.25478267314607095	0.09402436897919926	3.189650604625908E-5	3.1896506046259104E-5	-5624.869877279443	0.0	-86.73411324097134
25000	-5682.099190383775	-60.60475256081293	-5621.494437822962	3.858449983655498	-0.8787718841461682	22.993992533304006	0.9956516507301664	0.3089128693866481	0.07314062013556069	1.0280498407501742E-4	1.0280498407501741E-4	-5621.494437822962	0.0	-61.118657763962794
30000	-5689.546730027929	-65.29894908633128	-5624.247780941598	3.5250684201878304	-0.5453903206785005	22.880955463973443	1.4267804933564268	0.4614721726347577	0.16617761992998614	4.364548370794174E-5	4.364548370794174E-5	-5624.247780941598	0.0	-65.8971779258755
35000	-5718.956093122581	-92.530279971532	-5626.425813151049	3.9182734157900954	-0.9385953162807654	26.50216294927153	1.1243543024414173	0.2232041752890146	0.05981074282790939	2.361458178292719E-5	2.361458178292721E-5	-5626.425813151049	0.0	-93.96348605865025
40000	-5724.1862462363715	-101.98443150083607	-5622.201814735536	3.482103818111352	-0.502425718602022	26.509637526223827	1.5397316915240156	0.1340556976027545	0.03417047539874681	7.684509008800926E-5	7.684509008800924E-5	-5622.201814735536	0.0	-102.9626789344762
45000	-5706.441853696283	-79.59661017607807	-5626.845243520205	3.659509950099446	-0.6798318505901162	24.658161440381644	0.901820412961856	0.13465757577296	0.18528929313596257	7.763822088050026E-5	7.763822088050026E-5	-5626.845243520205	0.0	-80.23718559197589
50000	-5695.4726485098445	-72.70275098330896	-5622.769897526536	3.4305876471131445	-0.4509095476038145	23.300807668729675	1.3819189815157027	0.34810236807996375	0.10662939114642134	7.801638044278125E-5	7.801638044278132E-5	-5622.769897526536	0.0	-73.25175755529875
55000	-5693.529347706996	-65.1678285654721	-5628.361519141524	3.345791658065553	-0.36611355855622296	22.300569993294836	1.210602026646259	0.3086347710990536	0.15540163561435594	5.4360824396895016E-5	5.436082439689495E-5	-5628.361519141524	0.0	-65.81977661744021
60000	-5687.164316680241	-59.16841905514985	-5627.995897625092	3.3088941987679785	-0.3292160992586486	21.775519747017903	1.079476340664528	0.3345640481604806	0.6588572364113269	1.2525834139846993E-4	1.2525834139846993E-4	-5627.995897625092	0.0	-58.358042383200356
65000	-5668.156761187501	-44.153913374754765	-5624.002847812746	3.106230105650991	-0.12655200614166118	19.853056333762044	1.1920994980496842	0.44471991204033534	0.24455035679117834	6.178367486885417E-5	6.178367486885419E-5	-5624.002847812746	0.0	-44.36952470839706
70000	-5683.49519500822	-60.549287742801226	-5622.945907265419	3.109952430273671	-0.13027433076434125	22.28408543234656	1.6602639743279561	0.5880434786112598	0.22368611946015282	6.71046249250256E-5	6.71046249250256E-5	-5622.945907265419	0.0	-60.67480406965637
75000	-5713.285286812774	-86.7702280714354	-5626.515058741338	3.1659812541767804	-0.1863031546674505	25.24728703100945	2.8210270183447217	0.7323747106310436	0.13770309496560407	4.050295932674729E-5	4.050295932674727E-5	-5626.515058741338	0.0	-87.22710629312665
80000	-5715.251150208965	-88.303644879652	-5626.947505329313	3.1607309806700346	-0.18105288116070462	26.211008964440445	4.2925552769248245	1.0604530888091366	0.09388485657702662	5.602630786124679E-5	5.602630786124681E-5	-5626.947505329313	0.0	-88.36142724311036
85000	-5704.028296541181	-77.16674806850041	-5626.861548472681	3.2017848389994192	-0.2221067394900893	25.36949695978214	5.140079282013131	1.2144643288938775	0.12951505906130198	2.9229609930434644E-5	2.922960993043464E-5	-5626.861548472681	0.0	-77.30051409377603
90000	-5695.271758333902	-70.49234929583518	-5624.779409038067	3.097010686885729	-0.11733258737639884	23.63727643316075	2.9372736590879316	0.9576039752299998	0.15549297245416485	6.168016752217134E-5	6.168016752217138E-5	-5624.779409038067	0.0	-70.44358010329475
95000	-5689.4152063015035	-59.41978208343787	-5629.995424218066	3.2353874686609077	-0.2557093691515777	22.70564879311567	3.89583736758005	1.0112984554710256	0.3603616733392324	4.632516933628565E-5	4.632516933628569E-5	-5629.995424218066	0.0	-59.02143437040747
100000	-5699.039796975539	-74.2653460974217	-5624.774450878117	3.265978293662281	-0.28630019415295127	23.951467659995014	2.159323275599543	0.7470564535588389	0.22262739343221655	5.36740328091505E-5	5.367403280915054E-5	-5624.774450878117	0.0	-74.37692634142924
105000	-5699.008839787974	-76.4562604583476	-5622.552579329626	3.7912038831525416	-0.8115257836432117	25.029653934201505	2.1158370884997044	0.6636379551305251	0.14030516047979993	3.010599279686781E-5	3.0105992796867832E-5	-5622.552579329626	0.0	-77.12798893443563
110000	-5684.153764113806	-59.458492612968	-5624.695271500837	2.9810533923355647	-0.0013752928262347197	22.232969828641014	2.657776520637684	0.7717082220052531	0.20581226844566927	6.669231968584808E-5	6.669231968584808E-5	-5624.695271500837	0.0	-59.42806272832903
115000	-5693.238451386096	-70.9877470979731	-5622.250704288123	3.093821796033801	-0.11414369652447087	24.204080783236527	4.178711572057357	1.073174549814157	0.10863360231764067	6.965340695485857E-5	6.965340695485861E-5	-5622.250704288123	0.0	-70.855547297176
120000	-5723.7381403510535	-97.92314532697702	-5625.814995024077	3.1684954118693445	-0.18881731236001453	27.78492140618833	7.905653066733844	1.2681172663543212	0.1551535167875002	8.95662317979538E-5	8.956623179795385E-5	-5625.814995024077	0.0	-97.40815360894747
125000	-5734.352331545569	-108.28582063930425	-5626.066510906265	3.3759372035543764	-0.3962591040450465	29.57560829401068	7.134116132837152	1.0609532387875769	0.08685389296995225	4.446252829266443E-5	4.4462528292664445E-5	-5626.066510906265	0.0	-108.50487519895646
130000	-5743.203911099448	-117.23310780064502	-5625.970803298804	3.1450976866118188	-0.16541958710248883	30.306981785159596	6.308602575224412	1.017649630270521	0.24712631557854234	8.120653063072256E-5	8.120653063072252E-5	-5625.970803298804	0.0	-116.89306975745284
135000	-5723.1903658554	-97.90940593009104	-5625.280959925309	3.5731752134815498	-0.5934971139722198	27.361665412195897	3.165577366022264	0.6826720646053495	0.13291657253322162	4.9551982525918644E-5	4.9551982525918664E-5	-5625.280959925309	0.0	-98.36116961739333
140000	-5756.253515207523	-138.63349378647524	-5617.6200214210485	3.327758656294541	-0.3480805567852112	31.590703945536404	1.9283903906197026	0.19024879862132038	0.2280181281175484	5.5282201313148996E-5	5.5282201313149016E-5	-5617.6200214210485	0.0	-139.41660452341705
145000	-5733.559765129574	-118.05174727138841	-5615.508017858186	4.337092314215388	-1.3574142147060582	30.874309673778125	2.0619264587168415	0.3011390722736156	0.5502612617273168	4.987767313919961E-5	4.987767313919962E-5	-5615.508017858186	0.0	-118.11832210512904
150000	-5737.84975997887	-122.29832305565128	-5615.551436923219	4.527998441072707	-1.5483203415633775	32.03383092020202	1.499822627791382	0.1338047169413068	0.4049482828542666	2.465136008399111E-5	2.4651360083991092E-5	-5615.551436923219	0.0	-123.20003426220717
155000	-5730.582183906577	-119.39711884545947	-5611.185065061117	4.883096490199062	-1.903418390689732	32.55122528934788	0.9818209531897972	-0.05591494072357639	0.21963944307177372	1.9711016437125046E-5	1.9711016437125053E-5	-5611.185065061117	0.0	-120.87250400230054
160000	-5747.381620859578	-138.59025876590013	-5608.791362093678	5.106922565005018	-2.127244465495688	35.808397360772446	1.0277415456051577	-0.0890337059180839	0.15746194260751284	4.393755352819671E-5	4.393755352819668E-5	-5608.791362093678	0.0	-139.80237709661554
165000	-5763.436875328649	-149.24746467638812	-5614.18941065226	4.497497015187565	-1.5178189156782351	35.61670801133784	2.1755426556619306	0.11000544649559796	0.17607437008151272	6.91511470078465E-5	6.915114700784652E-5	-5614.18941065226	0.0	-150.15957238139336
170000	-5761.394111572872	-147.5049228452019	-5613.88918872767	4.258985427217637	-1.2793073277083074	35.11821643882003	2.9925502700226936	0.29749898579798306	0.09514707372174258	2.9844519873875212E-5	2.9844519873875212E-5	-5613.88918872767	0.0	-148.7977356473001
175000	-5791.586873154049	-179.2488015936043	-5612.338071560444	4.415739869978407	-1.436061770469077	41.70485837984872	3.7220842141952635	0.22642593018613377	0.30577041444096326	4.3959039332635426E-5	4.3959039332635426E-5	-5612.338071560444	0.0	-180.07568051388824
180000	-5792.379785437638	-181.01050698209605	-5611.369278455542	4.314074680187751	-1.3343965806784213	41.65009140244582	8.303322142373549	0.6541041434132668	0.33919533917305705	4.1615469279416915E-5	4.1615469279416915E-5	-5611.369278455542	0.0	-181.3238816045555
185000	-5828.587352329596	-218.9587180569008	-5609.628634272695	4.577091255120267	-1.5974131556109374	50.175384343399564	5.646598732492461	0.33751715215380873	0.19332336005828604	4.6544489391771886E-5	4.654448939177186E-5	-5609.628634272695	0.0	-219.9435309289455
190000	-5836.223175626287	-222.5187610795104	-5613.704414546777	4.582874106547579	-1.6031960070382492	52.81459828411237	7.4574750973859345	0.46279907616824656	0.4035304466894642	2.7174159127814537E-5	2.717415912781454E-5	-5613.704414546777	0.0	-223.23537188951232
195000	-5834.8973490313065	-222.34518322636944	-5612.552165804937	4.77297153653393	-1.7932934370246003	52.92784193707764	9.95951983919247	0.5714008602669671	0.39898165369426664	4.029005739248664E-5	4.029005739248665E-5	-5612.552165804937	0.0	-222.74072393927966
200000	-5815.223038087275	-204.23473943802657	-5610.9882986492485	5.455271210385138	-2.4755931108758085	49.83733503661695	8.805968641621446	0.625226950962672	0.6720866743815663	2.230932127136647E-5	2.2309321271366484E-5	-5610.9882986492485	0.0	-204.30826767350317
205000	-5811.866264043735	-201.02310759368962	-5610.843156450045	5.853864774270454	-2.8741866747611238	48.90978806925182	5.48509563064942	0.3577862909211236	0.7889882151691515	5.304572315240859E-5	5.304572315240856E-5	-5610.843156450045	0.0	-200.7195312605452
210000	-5803.800204662414	-192.46048076477655	-5611.339723897638	4.251587012733153	-1.271908913223823	44.91619448216714	3.9139809415649296	0.18409183280630947	0.5288849397524842	3.777422290728198E-5	3.777422290728199E-5	-5611.339723897638	0.0	-192.9945884549253
215000	-5825.145924017143	-215.90822613441713	-5609.237697882726	6.677979684679458	-3.6983015851701277	54.94538508554994	4.525550842285178	0.15470325101121896	0.6204628710540261	3.159713418988419E-5	3.1597134189884196E-5	-5609.237697882726	0.0	-216.47246229982528
220000	-5813.796565386264	-201.49489141394923	-5612.301673972314	8.901992072676283	-5.922313973166952	55.316651838868204	2.478988889310186	-0.02075910336197717	0.5631740765659681	3.450512445009843E-5	3.4505124450098456E-5	-5612.301673972314	0.0	-202.2872887775126
225000	-5802.813542405514	-188.4583172301888	-5614.355225175325	6.892997066878868	-3.913318967369538	50.77685459912372	2.4296895813207215	0.014515976982856227	0.6771585315297276	1.549270224026865E-5	1.549270224026865E-5	-5614.355225175325	0.0	-189.38815654511782
230000	-5809.890431079736	-200.22149941191572	-5609.66893166782	7.30242519672038	-4.3227470972110495	50.321513518977476	2.382912823248607	0.0932983447243334	1.141833959905406	2.355052229116011E-5	2.355052229116011E-5	-5609.66893166782	0.0	-199.9293814171203
235000	-5818.773913417917	-206.88283315512916	-5611.891080262788	5.842352150632514	-2.8626740511231836	51.61904150622467	3.1176688085545923	0.04515264128001695	0.3853082244808211	2.5422229784072793E-5	2.5422229784072786E-5	-5611.891080262788	0.0	-208.11892857886494
240000	-5805.441447050124	-191.29003030528037	-5614.151416744844	5.7014838513359365	-2.7218057518266066	49.61514189745072	1.4980302513224688	-0.2644812315386491	0.14578914865707826	1.3873828784880433E-5	1.3873828784880425E-5	-5614.151416744844	0.0	-193.08566818359253
245000	-5816.043666958806	-201.28308007494	-5614.760586883866	5.416860835789933	-2.437182736280603	48.802778978329286	2.2133359949769	-0.10215578050765184	0.5011115019162842	5.878379750515675E-5	5.8783797505156805E-5	-5614.760586883866	0.0	-201.79087976466067
250000	-5798.028701034679	-187.2518523626092	-5610.77684867207	4.214641741721807	-1.234963642212477	42.80842972762377	2.8317837933935466	0.1723826570444258	0.24231009886207316	3.809288783704356E-5	3.809288783704358E-5	-5610.77684867207	0.0	-188.35347484611654
255000	-5790.3508269936965	-176.13011495514982	-5614.2207120385465	4.738617751140296	-1.7589396516309663	42.46873600765386	4.589709390839546	0.37727584272011394	0.4059521483482867	3.1957707326218314E-5	3.1957707326218314E-5	-5614.2207120385465	0.0	-176.76607806810793
260000	-5795.48392420276	-182.76272773500338	-5612.721196467757	5.769156761585336	-2.789478662076006	43.96863458118251	4.186327507494954	0.3903816312210724	0.0772886017809959	3.072751346267137E-5	3.072751346267136E-5	-5612.721196467757	0.0	-184.08393376444147
265000	-5844.346505285016	-229.8443133270172	-5614.502191957999	4.268647223873128	-1.2889691243637977	53.27428296392627	7.547264987097957	0.47940976957969816	0.39815601707040976	3.4271370039630676E-5	3.427137003963066E-5	-5614.502191957999	0.0	-230.44208494376426
270000	-5831.144283663111	-212.8210974339846	-5618.323186229127	6.201915100458079	-3.222237000948749	52.25657377719084	5.248216469079965	0.3266415697790017	0.3483507689732298	1.3292365980225779E-5	1.3292365980225774E-5	-5618.323186229127	0.0	-214.15928560457658
275000	-5840.072564076468	-222.98520066024165	-5617.087363416226	5.954979129870702	-2.9753010303613725	56.73917745054362	4.419603533833841	0.05149146047510089	0.102499705035531	4.1411663890906104E-5	4.141166389090607E-5	-5617.087363416226	0.0	-224.5698354180969
280000	-5830.460859706791	-216.9111588407486	-5613.549700866042	8.414050332519583	-5.434372233010253	59.91534537203194	3.8054711708410687	0.08691522346975988	0.04038977254432132	1.1821720142305813E-5	1.1821720142305816E-5	-5613.549700866042	0.0	-219.2464182711072
285000	-5865.320193725508	-252.8886181608369	-5612.431575564671	9.698483842696803	-6.718805743187472	76.90929941717395	4.744643306801217	-0.03143341880628725	0.01802055587974357	2.0746532083058983E-5	2.0746532083059007E-5	-5612.431575564671	0.0	-255.15744559289553
290000	-5885.62542684676	-272.38861292124585	-5613.236813925514	5.953424111964485	-2.973746012455155	71.82398376291202	10.818899936627346	0.3131124517911148	0.09844453600194293	7.453009953127371E-6	7.453009953127364E-6	-5613.236813925514	0.0	-274.63290748560917
295000	-5894.05657270337	-284.6361539836259	-5609.420418719744	7.372878586746977	-4.393200487237648	80.64733794895874	10.498449457378827	0.2619621157666754	0.1641530077169359	1.3374697057133458E-5	1.337469705713345E-5	-5609.420418719744	0.0	-286.56840345120935
300000	-5907.320045498955	-299.04538457771235	-5608.274660921243	11.736167960600895	-8.756489861091564	97.01843900830161	8.738418687573391	0.09432867988049831	0.17202430849351794	1.0446804681663575E-5	1.0446804681663565E-5	-5608.274660921243	0.0	-301.3631321582382
305000	-5924.797844076624	-311.3858553149006	-5613.4119887617235	9.556817011094571	-6.577138911585241	96.77812223507959	10.07462956725303	0.09746668892438826	0.31936017966394453	1.840588237799183E-5	1.8405882377991834E-5	-5613.4119887617235	0.0	-313.1072361597166
310000	-5941.032202290793	-328.530149307675	-5612.502052983118	10.21204356807192	-7.232365468562589	105.7353033526705	14.026859664506848	0.097449699657576	0.500484310458779	1.7422443097099028E-5	1.7422443097099018E-5	-5612.502052983118	0.0	-329.9214301855354
315000	-5955.312284292508	-342.45570822203547	-5612.856576070472	16.633001763313093	-13.653323663803762	137.7911993932516	10.049719528494263	-0.03926842332751623	0.30560332193762885	1.022892560632272E-5	1.0228925606322722E-5	-5612.856576070472	0.0	-344.73380662412063
320000	-5925.5416703274	-311.3617870865869	-5614.179883240814	17.111835827373387	-14.132157727864056	111.18470336701826	9.819663351207833	0.07239306038015902	0.12357285947954716	1.276116125981634E-5	1.2761161259816353E-5	-5614.179883240814	0.0	-313.75524624343984
325000	-5921.748814981545	-309.6291191518961	-5612.11969582965	11.341464251599112	-8.361786152089781	105.22720425293743	7.820794664059275	-0.006633688653021608	0.06223076423114998	2.739368003536857E-5	2.7393680035368583E-5	-5612.11969582965	0.0	-311.82005834350014
330000	-5973.725948181953	-362.02587497439174	-5611.700073207561	16.971498844611677	-13.991820745102347	156.69114488469484	14.904322761568372	0.028513053877128103	0.12189786071027536	1.1531100069438542E-5	1.153110006943853E-5	-5611.700073207561	0.0	-364.63755074965087
335000	-5984.307656312178	-371.6656786450586	-5612.641977667119	23.215683792973177	-20.23600569346385	182.0377848751588	16.85953731184687	0.009590762838925126	0.13019732453044786	1.1397526415083317E-5	1.139752641508332E-5	-5612.641977667119	0.0	-374.3406521916636
340000	-6012.351689338657	-401.3609677687132	-5610.990721569943	15.331343282329252	-12.351665182819922	180.44016186611466	16.59433119051509	-0.02546542547732189	0.06248792987515967	7.0636713017389446E-6	7.063671301738946E-6	-5610.990721569943	0.0	-404.3937458910915
345000	-6030.923799068465	-431.12874026485815	-5599.795058803607	12.316725450298042	-9.337047350788712	196.486539635885	48.82177477440763	0.19350523954466814	0.15686969852708071	1.0876453960361312E-5	1.0876453960361312E-5	-5599.795058803607	0.0	-433.3083577852131
350000	-6023.10680621172	-419.38460588505717	-5603.722200326663	10.342826791985095	-7.3631486924757645	179.17536398231633	67.56849755727711	0.36964605305498144	0.3029199041517248	3.55322000987726E-6	3.5532200098772633E-6	-5603.722200326663	0.0	-421.4232739366706
355000	-6027.791257913	-424.99084950716514	-5602.800408405835	11.056420747672226	-8.076742648162895	182.4642478995079	78.6957743182322	0.34485572468536096	0.3488466998141454	8.873586950939246E-6	8.87358695093924E-6	-5602.800408405835	0.0	-426.4016812503907
