# BEAST v1.10.5 Prerelease #23570d1
# Generated Thu Jul 11 10:59:21 CEST 2019 [seed=1557467542955]
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-11179.63442439238	-97.93881960197578	-11081.695604790404	3.7757130417571743	-0.8049423669995144	25.485657890644127	1.0	0.0	0.5	0.25	0.25	-11081.695604790404	0.0	-87.69207511011123
5000	-5550.102828161651	3.958386297714111	-5554.061214459365	3.3237369177956007	-0.3529662430379408	15.247013247253706	0.5672922177209146	0.2963951407216474	0.062137736572983764	1.4614985365135968E-4	1.4614985365135968E-4	-5554.061214459365	0.0	3.7868624619159688
10000	-5545.598415967653	0.020455337858029665	-5545.618871305511	3.1500882169875997	-0.17931754222993979	15.952816025401635	0.7562572256898293	0.39599151671686994	0.24549760591593345	6.9184127554546775E-6	6.9184127554546775E-6	-5545.618871305511	0.0	-1.2328296403719818
15000	-5552.577654936423	-6.439936604583639	-5546.137718331839	3.2068278125382745	-0.23605713778061466	16.253883918514674	0.6273217929051589	0.14920138065410904	0.27685956621845254	1.4773007877218438E-5	1.4773007877218435E-5	-5546.137718331839	0.0	-7.508487988403974
20000	-5560.911577392243	-9.077932097460558	-5551.833645294782	3.4054528808610653	-0.43468220610340547	16.723690754031548	0.6146516914259026	0.21155139712772142	1.2738003684530401	9.954617913704088E-5	9.954617913704088E-5	-5551.833645294782	0.0	-7.149291153950404
25000	-5562.694421286396	-17.12809269449653	-5545.5663285919	3.667871706314222	-0.6971010315565622	18.33088987469586	0.680727235799776	0.22409608650555457	1.1285877431410594	5.303823253883764E-6	5.303823253883764E-6	-5545.5663285919	0.0	-16.99021661511387
30000	-5578.225339012677	-33.03484747161461	-5545.190491541062	3.47998299598996	-0.5092123212323001	19.470951096154913	2.2073062199647473	0.692448271934683	1.0516250878425928	1.675196596359251E-7	1.675196596359252E-7	-5545.190491541062	0.0	-34.32508196568278
35000	-5598.214648061376	-52.99392800950184	-5545.220720051873	3.4619686012640907	-0.4911979265064308	22.024497490548193	2.746814546552486	0.72477857412124	1.1907833766936138	4.912222948333459E-7	4.912222948333456E-7	-5545.220720051873	0.0	-53.491830803096136
40000	-5621.566912257476	-76.0005567699051	-5545.566355487571	3.8462022233830857	-0.8754315486254258	24.76401745075826	2.935402242212321	0.6107948708232094	0.5512755954738648	3.926374944624983E-6	3.9263749446249875E-6	-5545.566355487571	0.0	-76.90881715101656
45000	-5610.428446343463	-65.12160025762617	-5545.306846085837	3.6744897102344383	-0.7037190354767784	24.184916599794626	2.6693719921322487	0.6429430658735333	0.3306142853617427	1.3376608012653194E-6	1.337660801265319E-6	-5545.306846085837	0.0	-66.96832606999075
