# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Fri May 10 18:33:37 AEST 2019 [seed=1557477215749]
# -overwrite GSS_strict_random_utlra_clock_sim_10.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-11509.824732433684	-109.75093988216011	-11400.073792551524	5.122177245269581	-2.1455831475901013	29.970063959016514	1.0	0.0	0.5	0.25	0.25	-11400.073792551524	0.0	-98.46413545177772
5000	-5598.286789760128	-22.35070736938744	-5575.936082390741	3.244196595982576	-0.2676024983030958	17.79179520968326	0.706857799218452	0.3353744847113762	0.7214540468634767	8.012340953077612E-5	8.012340953077605E-5	-5575.936082390741	0.0	-21.54173549502363
10000	-5597.987311932963	-22.561015788040432	-5575.426296144923	3.614920520315357	-0.6383264226358771	18.36246329526157	0.960066193766666	0.33407192406737063	0.14050528284621586	1.1972010004704691E-5	1.1972010004704686E-5	-5575.426296144923	0.0	-23.880201509296818
15000	-5623.67633907058	-50.478583185933914	-5573.1977558846465	3.618194013903517	-0.6415999162240369	21.128998794270142	1.2205548795073253	0.396633662160673	0.13508404460588752	2.3504706832421936E-5	2.3504706832421932E-5	-5573.1977558846465	0.0	-51.47602228268933
20000	-5661.161761504383	-86.3353563498054	-5574.8264051545775	3.741899528720622	-0.765305431041142	25.398564474978272	1.5599865295342892	0.3262181518492131	0.32759944183122275	2.0575275721652353E-5	2.0575275721652343E-5	-5574.8264051545775	0.0	-87.17333827081728
25000	-5681.6836687011355	-107.23136345491986	-5574.4523052462155	6.171027825883707	-3.1944337282042268	32.85833068868562	1.8832844047610968	0.19143791223864226	0.13487824099883675	2.9807236681052403E-5	2.9807236681052393E-5	-5574.4523052462155	0.0	-108.52930400314281
30000	-5667.088224140393	-90.9844201186135	-5576.10380402178	5.148994102642622	-2.1724000049631416	28.559729320065728	0.9183174364623826	-0.08342470756865916	1.3574169079048333	1.2870557893305767E-5	1.2870557893305773E-5	-5576.10380402178	0.0	-90.30535863670904
35000	-5662.786833264485	-86.36972655373901	-5576.417106710745	3.3784209355845762	-0.4018268379050962	24.728156913307995	1.3611950496329541	0.3210159277598639	0.38985221531436104	8.198090244226398E-6	8.1980902442264E-6	-5576.417106710745	0.0	-87.53743233141323
40000	-5667.200322696506	-92.21703783773103	-5574.983284858775	3.2753780062455853	-0.29878390856610526	25.09319464138891	1.381121628973789	0.16761036862268086	0.05564537435584652	8.300559203788415E-6	8.300559203788413E-6	-5574.983284858775	0.0	-94.20747426317273
45000	-5655.009346483354	-81.74185069199021	-5573.267495791364	3.3072163728611037	-0.3306222751816237	24.518379799394946	2.3393798930529996	0.5864046257896427	0.20036648303217514	3.7897781187371856E-5	3.78977811873719E-5	-5573.267495791364	0.0	-82.24287549193424
