# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat May 11 00:01:22 AEST 2019 [seed=1557496881115]
# -overwrite GSS_ucld_random_utlra_clock_sim_3.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
0	-12212.697424119533	-1038.0330451555603	-11174.664378963973	5.009060425992706	-2.022144951235156	28.554840695034127	1.0	0.0	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	0.25	0.3333333333333333	0.236545234422067	1.395190960971225	0.02110899015380401	-11174.664378963973	-934.7322331602379	-92.4422393984997
5000	-6555.707121221889	-998.1871558380013	-5557.519965383887	4.437931242832569	-1.451015768075019	22.777374646758993	1.0191484686060022	0.02733348057383367	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.594367772325362	6.759438211420755E-4	1.1352811389825965	3.7073463474451406E-5	7.23001013131018	-0.011838346322965406	-5557.519965383887	-934.7322331602379	-59.94108383171916
10000	-6534.667088789291	-976.7373745941196	-5557.929714195171	3.1978459364634104	-0.2109304617058605	18.896673960476377	0.8325522070662722	0.1773625240111909	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.8338739386378472	5.18312130022434E-4	0.6648206148074706	3.992429495440622E-5	6.595414450604969	-0.029834060348935723	-5557.929714195171	-934.7322331602379	-39.320485878145426
15000	-6541.2191560673255	-983.9782810403805	-5557.240875026945	3.588640085968842	-0.6017246112112922	20.16459222998752	0.8297066232804909	0.24751315700097076	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.7900081081459973	3.8517644709560743E-4	0.3038286609083595	2.388426522957625E-5	6.423058948829958	-0.007118909311522013	-5557.240875026945	-934.7322331602379	-45.84491430715072
20000	-6511.105196337993	-954.1644443493533	-5556.94075198864	3.1299568670111606	-0.14304139225361068	15.886337723019167	0.5715123989990426	0.10292147635420523	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.0542719177708364	6.795956097113322E-4	1.190144259951293	3.5394374918116206E-5	5.690172361055648	-0.037193116576682166	-5556.94075198864	-934.7322331602379	-14.584614900490509
25000	-6518.624299338086	-959.880632829814	-5558.743666508271	3.367583591334833	-0.38066811657728294	17.51393797437112	0.6592021894745138	0.09182655421790153	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.517428424708406	5.123680924965724E-4	0.3266264093094169	5.8003179471218804E-5	6.400372605671691	-0.03668192529925992	-5558.743666508271	-934.7322331602379	-24.167080732982203
30000	-6522.1407262611965	-964.4512128443192	-5557.689513416877	3.545110172539179	-0.5581946977816292	18.570119086670204	0.821580258365932	0.2301010916482702	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.24393457282546926	1.2014385441592514E-4	0.1071045626805011	1.2941117744733706E-5	5.037106477541899	-0.030398419432978437	-5557.689513416877	-934.7322331602379	-30.564513297514267
35000	-6551.453727932494	-992.7125575016364	-5558.741170430858	3.947033589080896	-0.9601181143233459	22.247277439388323	0.8493278619518045	0.17309639121258646	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.1356094939454769	1.4152670982704374E-4	0.07106737950680293	1.8412450556029903E-5	4.133821850978799	0.20087809109063962	-5558.741170430858	-934.7322331602379	-59.21486298870067
40000	-6546.616928319385	-989.5427825467327	-5557.074145772653	4.729293294280605	-1.7423778195230555	23.081064061316013	0.7006153418215163	-0.003790381591754599	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5463018786312746	1.5597339427682544E-4	0.28651813351055555	8.244719098186536E-6	4.099579211175762	0.06343097845094953	-5557.074145772653	-934.7322331602379	-54.71749065081218
45000	-6529.189669498051	-971.5993371246091	-5557.590332373442	4.225911058218531	-1.2389955834609814	20.403939801540275	0.45874876629020345	-0.015987047022860246	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.4066589407464332	2.668423345600711E-4	0.29230614615018247	2.7670133853987875E-5	9.618258387401362	-0.011553821634154828	-5557.590332373442	-934.7322331602379	-36.694215930066
50000	-6558.466025506755	-1001.2646054941707	-5557.201420012584	4.127703533293606	-1.1407880585360561	23.240482248614914	0.7055566453468014	0.059232552361693225	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.9751112301379923	4.703276713226081E-5	0.3361072063369578	3.0027450025280243E-6	5.187344991650282	0.028735448562053168	-5557.201420012584	-934.7322331602379	-65.98280508576178
55000	-6570.194802796327	-1010.815633829123	-5559.379168967204	9.141621516787025	-6.154706042029474	34.20377605725927	0.4740318979737677	-0.24668182943560635	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.6984658925750828	4.9837453994253965E-5	0.06473560886187357	2.5960705096454112E-6	9.763751600292348	-0.011176132507609895	-5559.379168967204	-934.7322331602379	-74.87975234807286
60000	-6588.785006591086	-1030.306102793747	-5558.47890379734	7.104992741711905	-4.118077266954355	34.82138756901664	0.7855160345531531	-0.15361290694549679	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.8027110250352979	3.5597582855058005E-4	0.4633989177868869	1.543462285239723E-5	4.809696913378649	0.01806510531547594	-5558.47890379734	-934.7322331602379	-94.07090410529362
65000	-6620.106137693343	-1061.710099655963	-5558.39603803738	7.695272968845305	-4.708357494087755	39.17257861244422	0.8013586000630103	-0.2914801661942379	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.3580519217818534	1.486481941955505E-4	0.18776779543362393	7.103731318255431E-6	3.9162448752607437	-0.03865909911191121	-5558.39603803738	-934.7322331602379	-127.55517230708121
70000	-6584.4621394656015	-1026.7686574558377	-5557.693482009764	5.9226311476198195	-2.9357156728622695	30.75885079605474	0.8105608565881193	-0.21984732106219074	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.8635096330919118	1.460901117395173E-4	0.5355026998112856	1.1013894660240852E-5	9.236927600952757	-0.013993624021377176	-5557.693482009764	-934.7322331602379	-90.52025994944816
75000	-6562.383556768186	-1005.1553272897143	-5557.228229478472	3.5146045768914935	-0.5276891021339436	23.155817043120983	0.5387981079949711	-0.2388697844372727	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.31089767057478646	2.5633329067659677E-5	0.06302820296382611	6.003938699950672E-6	10.251501484276998	-0.014585432850222122	-5557.228229478472	-934.7322331602379	-72.1453715938363
80000	-6574.992408853017	-1017.5950767640352	-5557.397332088982	4.5013553328054625	-1.5144398580479126	27.76966477432406	0.8039097073657449	-0.06273950785395899	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5006238293558034	5.495770005782538E-5	0.03212433247321633	9.962516614565048E-6	8.13032953298429	-0.008235184318344682	-5557.397332088982	-934.7322331602379	-84.18044083971333
85000	-6590.207187054107	-1033.541505664588	-5556.665681389519	10.241976907618305	-7.255061432860755	43.43521560125031	0.6957945009190311	-0.3226498552021706	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.47184131381687866	7.198153484291409E-5	0.14792365319899586	2.2748818439817344E-6	5.148646843269614	0.07462459899898917	-5556.665681389519	-934.7322331602379	-99.66534747509994
90000	-6576.481954917693	-1019.4662092728864	-5557.015745644806	17.04567802757356	-14.058762552816011	51.80547275813715	0.8591471983628337	-0.1833862526520844	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.07954851408247425	3.0932211509763135E-5	0.05631797774458014	2.6900560070158976E-6	7.429197183630137	-0.01699260456134069	-5557.015745644806	-934.7322331602379	-87.29902626290557
95000	-6580.982071959012	-1023.9130795550232	-5557.068992403988	7.723185503544579	-4.736270028787029	33.660456599178275	0.8530875193096491	-0.16970189985523443	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.1527505134957236	2.8385503278453126E-5	0.08648271599874831	4.673721800214197E-6	4.579298702785392	-0.024101700168475154	-5557.068992403988	-934.7322331602379	-91.35076400789941
100000	-6605.093339602624	-1045.6535209441447	-5559.439818658479	13.502214928860651	-10.5152994541031	48.99215941721617	0.8759032598786142	-0.2323937736075108	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.18296119023848303	4.771237076617438E-6	0.1426922850832749	2.405434556367128E-7	8.368488512201719	-0.012688652030351619	-5559.439818658479	-934.7322331602379	-113.87926175598184
105000	-6614.4882617359635	-1056.532513822566	-5557.955747913397	6.730878286704897	-3.743962811947347	36.79829676875613	1.0334110226530824	-0.18678698921748027	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.16492953608565084	1.8458221903517414E-5	0.058254458756152476	2.5911855301994103E-6	9.104442356575488	0.05566936116911805	-5557.955747913397	-934.7322331602379	-124.27166115096364
