# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Fri May 10 18:36:33 AEST 2019 [seed=1557477392299]
# -overwrite GSS_strict_random_utlra_clock_sim_3.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-11512.579502127042	-115.16098876788274	-11397.41851335916	4.82680626686392	-1.8398907921063699	29.982112036920007	1.0	0.0	0.5	0.25	0.25	-11397.41851335916	0.0	-103.87137327950529
5000	-5588.018103960117	-20.162162399512972	-5567.855941560603	3.4438188333754463	-0.4569033586178963	17.251686151293665	0.8053925355944003	0.2761190080414597	0.058156812422231835	1.236370747298459E-4	1.2363707472984586E-4	-5567.855941560603	0.0	-20.505042757938753
10000	-5584.919927022247	-22.23777534476847	-5562.682151677479	3.5567353920130285	-0.5698199172554785	17.82769475257538	1.1158311164472974	0.5008987439098693	0.05528268989408923	1.999200501308689E-5	1.9992005013086887E-5	-5562.682151677479	0.0	-23.287726993049166
15000	-5573.859921995118	-12.670169701027579	-5561.189752294091	3.211265982434703	-0.22435050767715303	16.424394395067065	0.7864143022340221	0.3815513516321929	0.06198166268681293	4.905944752139247E-5	4.905944752139249E-5	-5561.189752294091	0.0	-13.339072717006607
20000	-5632.408201854266	-71.69308172447872	-5560.7151201297875	3.3787793960039387	-0.3918639212463888	22.916408862167536	1.665928447315211	0.4629939663108804	0.3262175267569685	1.4254163367780456E-5	1.4254163367780456E-5	-5560.7151201297875	0.0	-72.52828900000613
25000	-5623.69104947776	-63.1891363733816	-5560.501913104379	3.420175576568673	-0.4332601018111233	22.840516069966917	3.145999213664764	0.8277982757589981	0.279903989881874	5.035613527298672E-6	5.035613527298675E-6	-5560.501913104379	0.0	-64.25617556394087
30000	-5626.01285894395	-65.81690108979473	-5560.1959578541555	3.2129314072484574	-0.22601593249090746	22.393549705366752	4.143850316209717	1.0184011374438418	0.23043456159217893	1.7425113413205297E-5	1.7425113413205297E-5	-5560.1959578541555	0.0	-66.15145251220953
35000	-5650.044971360562	-89.05136643264461	-5560.993604927918	3.2442149183604494	-0.25729944360289947	24.91525182239231	3.964380249689191	0.7895320765458269	0.12724597550089212	2.0138989504335094E-5	2.0138989504335097E-5	-5560.993604927918	0.0	-89.80382819792491
40000	-5620.765019025059	-59.92984740439598	-5560.835171620663	3.1919350051685966	-0.2050195304110467	21.357982019657186	2.757695555841447	0.7488306026459033	0.20021075987552606	1.1845764813162384E-5	1.1845764813162396E-5	-5560.835171620663	0.0	-60.777713040353014
45000	-5625.009902976796	-64.97813413123085	-5560.031768845565	3.187462046153125	-0.20054657139557497	22.169068748782212	2.3937600476975116	0.7651560137867321	0.2202938945516414	2.5835365727758276E-6	2.5835365727758284E-6	-5560.031768845565	0.0	-66.55338499974121
50000	-5602.674552370943	-40.05696949696156	-5562.6175828739815	3.2311727538354074	-0.24425727907785744	19.638372681577767	2.1702328018561805	0.8011393527780346	0.1988558597119643	5.9969272303305495E-5	5.9969272303305516E-5	-5562.6175828739815	0.0	-40.00728511759153
55000	-5619.578171734006	-59.08277341000952	-5560.495398323997	3.139139593923677	-0.1522241191661271	21.239493078116645	3.0453884991842526	1.0878291094587038	0.04303269828109928	1.4054427824497826E-5	1.4054427824497833E-5	-5560.495398323997	0.0	-59.81480907811841
60000	-5624.23581835497	-62.398605357877784	-5561.837212997093	3.143271201322401	-0.15635572656485097	22.611938580715947	4.011112612531653	1.0287951381309552	0.11123277598582823	3.6743652411445706E-5	3.674365241144576E-5	-5561.837212997093	0.0	-62.593879114189335
65000	-5622.512678089652	-61.867495136999516	-5560.645182952652	3.1824384892098485	-0.19552301445229858	21.816059419614913	6.43332163882941	1.4129214115104918	0.08652725187757238	1.2548999232764383E-5	1.2548999232764385E-5	-5560.645182952652	0.0	-62.223635110323784
70000	-5609.684630671975	-49.4162732065518	-5560.268357465424	3.0530048291922167	-0.06608935443466679	22.64436884579949	9.649846845260369	1.5793113604413476	0.45760632995094636	5.4577106383145306E-6	5.457710638314528E-6	-5560.268357465424	0.0	-49.26678818148544
75000	-5596.951332331475	-36.34387909814407	-5560.6074532333305	3.09362477356805	-0.10670929881050029	20.120626794384712	5.271281752126668	1.423023735137851	0.49520321860842137	1.6681431563653393E-5	1.6681431563653383E-5	-5560.6074532333305	0.0	-35.70134525706026
80000	-5585.554525452964	-25.26022695629129	-5560.294298496673	3.0682863995637804	-0.08137092480623043	18.977592262925718	3.4585088279401366	1.34020189294392	1.0417529591605832	2.884903770551933E-5	2.8849037705519338E-5	-5560.294298496673	0.0	-23.32219786719945
85000	-5571.536747359362	-11.304660348231709	-5560.232087011131	3.1817563341149913	-0.19484085935744133	16.72284981720317	1.4570408227993026	0.8049803140479201	0.2842409554099988	2.786752331857977E-5	2.786752331857977E-5	-5560.232087011131	0.0	-11.391038873157651
90000	-5584.786225243067	-25.124259122202265	-5559.661966120864	3.0612732101637916	-0.07435773540624169	18.235007892580214	3.2214194202005166	1.2112797595847231	0.32043937858286214	2.5374168322058946E-5	2.537416832205893E-5	-5559.661966120864	0.0	-24.80444966104381
95000	-5576.388662957932	-16.08381096916223	-5560.30485198877	3.0063929641246254	-0.019477489367075496	17.26183020692233	3.487265313743732	1.3556061352883215	2.214474575550264	3.7146051538233553E-5	3.714605153823356E-5	-5560.30485198877	0.0	-11.610782089031614
100000	-5569.164467192329	-6.770690960597587	-5562.393776231731	3.059254753025872	-0.0723392782683221	16.619530845839297	1.6061127934369515	0.9758761663016962	0.36852492165248874	2.7496733832691288E-5	2.749673383269128E-5	-5562.393776231731	0.0	-6.51972265674133
105000	-5553.06972349968	6.971969139352732	-5560.041692639033	3.1396775292216197	-0.15276205446406976	14.7782140693392	1.1971490043707962	0.8304292284897734	0.24096582930467467	3.0815765332429764E-5	3.0815765332429764E-5	-5560.041692639033	0.0	6.93397294165564
110000	-5541.779075654203	17.839233172386063	-5559.618308826589	3.092598016877626	-0.10568254212007622	14.070419699200366	1.2474084107110859	0.8486976091388219	0.22450987257478222	1.527838378169373E-5	1.5278383781693733E-5	-5559.618308826589	0.0	17.460601586296423
115000	-5548.429684718415	14.756679235474959	-5563.18636395389	3.2545548692294943	-0.2676393944719444	14.475147488076106	0.8777446531217735	0.8378298722903132	0.08168157005778032	3.401090176972246E-5	3.401090176972246E-5	-5563.18636395389	0.0	14.464045807622183
120000	-5549.607164337307	13.721370069556684	-5563.328534406864	3.1532402350222157	-0.1663247602646658	14.751085441714572	1.4916053662475919	0.9786606892013903	0.058002630093255	5.7932810044606574E-5	5.793281004460658E-5	-5563.328534406864	0.0	13.785570105444581
125000	-5518.28874868157	41.947637900354124	-5560.236386581924	3.0626953320989414	-0.07577985734139148	12.916352526417914	1.473623711786272	1.2710412291466449	0.16984467045264623	5.003256662347198E-5	5.003256662347196E-5	-5560.236386581924	0.0	42.52062078549838
