# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Fri May 10 20:31:01 AEST 2019 [seed=1557484260016]
# -overwrite GSS_strict_ultra_utlra_clock_sim_7.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-5886.14773030385	-85.61132152779318	-5800.536408776057	2.0049588369164804	2.0049588369164804	10.339197358643467	1.0	0.0	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	0.005	0.005000000000000001	-5800.536408776057	0.0	-79.99615134180509
5000	-5683.615471681348	-33.25542035578101	-5650.360051325567	0.3603424107775269	0.3603424107775269	3.3949850648023348	0.6066985658952528	-0.20936098316061003	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.09272901479186775	0.005	0.005000000000000002	-5650.360051325567	0.0	-28.249364171389622
10000	-5605.930479023956	16.02077914577934	-5621.951258169735	0.19885761885661124	0.19885761885661124	1.8386581378923397	0.3207777180557734	-0.4364127473982373	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.10176533950901002	0.005	0.005000000000000002	-5621.951258169735	0.0	21.269100535364245
15000	-5576.553553326759	38.53988224673152	-5615.093435573491	0.25786807646318394	0.25786807646318394	1.5993788628900842	0.2507090493941676	4.076844690412576	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.32450280476425986	0.005	0.004999999999999998	-5615.093435573491	0.0	47.87340982315465
20000	-5541.467868032352	62.91046466178609	-5604.378332694138	0.14233955312874058	0.14233955312874058	1.1639000709749567	0.15510289196180072	-0.2515956616877597	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.30416220278257433	0.005	0.005	-5604.378332694138	0.0	68.3771059439467
25000	-5493.511996090627	105.43283860614662	-5598.944834696774	0.12161772234954003	0.12161772234954003	0.9071989789448359	0.10203821444359391	-0.24859244758315735	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.0386894194883638	0.005	0.005000000000000001	-5598.944834696774	0.0	112.36500046083903
30000	-5493.373245898049	105.46046434515603	-5598.833710243205	0.10487560162371229	0.10487560162371229	0.8131607046025575	0.10116845653131575	-0.6476389640342413	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.4238195242615541	0.005	0.0049999999999999975	-5598.833710243205	0.0	111.56192422826678
35000	-5514.576202426536	84.48460551805988	-5599.060807944596	0.1166536626231932	0.1166536626231932	0.9398535632997271	0.13399873939488616	2.222298433549789	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.4739531409448527	0.005	0.004999999999999999	-5599.060807944596	0.0	92.26132040688141
40000	-5497.2207754683595	98.75984624694527	-5595.980621715305	0.06635361819623165	0.06635361819623165	0.732694136386187	0.1447852856220543	0.2622348913141965	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.499622850851389	0.005	0.005	-5595.980621715305	0.0	104.62794487880656
45000	-5465.66010417179	125.97645899531928	-5591.63656316711	0.07731439953929238	0.07731439953929238	0.5876260412460064	0.08905749942719614	3.2993273948423116	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.0556070263244637	0.005	0.005000000000000002	-5591.63656316711	0.0	135.99306120379288
50000	-5494.855726506792	98.48674301742356	-5593.342469524216	0.08167290913903538	0.08167290913903538	0.7486314967798556	0.13085495037241554	0.6904959558539976	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.8244812197309841	0.005	0.005000000000000003	-5593.342469524216	0.0	105.43268014823134
55000	-5459.538206397591	130.55945133651454	-5590.097657734106	0.09267693348489289	0.09267693348489289	0.6190112936562789	0.10322418728588949	1.0659801744836037	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.8658051091977325	0.005	0.004999999999999999	-5590.097657734106	0.0	137.96324415725456
60000	-5469.066529774624	125.75647550919885	-5594.823005283823	0.09275057622824037	0.09275057622824037	0.7015914169077448	0.07039816571107156	1.1987087612056806	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.837010937495555	0.005	0.0049999999999999975	-5594.823005283823	0.0	133.23508031304084
65000	-5466.183198344188	128.94508808671043	-5595.128286430899	0.06659811972112861	0.06659811972112861	0.5574313955779101	0.0917817257900773	1.1834104968871964	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.10719444035499728	0.005	0.005000000000000002	-5595.128286430899	0.0	134.9489754675536
70000	-5464.933712500183	125.42816476125608	-5590.361877261439	0.07216538949933855	0.07216538949933855	0.61973234217827	0.08794747935250989	-1.169075694930925	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.28185505804871713	0.005	0.005000000000000001	-5590.361877261439	0.0	131.76700023306606
75000	-5435.500984177431	153.9634764677608	-5589.464460645192	0.08771084219288988	0.08771084219288988	0.5063110526095009	0.05925610922346283	1.078897200591368	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.2691931691066367	0.005	0.005000000000000001	-5589.464460645192	0.0	160.1865227536458
80000	-5409.209965061856	183.53398445739558	-5592.743949519251	0.10072168652206132	0.10072168652206132	0.4836378162490224	0.051476715399173645	0.19843052810949002	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5114814041637654	0.005	0.005000000000000003	-5592.743949519251	0.0	189.36106274697468
85000	-5414.05238052252	174.17121649070165	-5588.2235970132215	0.04494893447865152	0.04494893447865152	0.3947269441318327	0.05595657041033755	0.49696010207803054	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.3326019904234479	0.005	0.005	-5588.2235970132215	0.0	179.93911032531878
90000	-5425.134684395861	162.9748266393936	-5588.109511035254	0.03693672403510713	0.03693672403510713	0.3658537667353101	0.04513840324227778	0.14942121749994852	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.0342879724754144	0.005	0.004999999999999998	-5588.109511035254	0.0	171.7984453718649
95000	-5422.023002792262	166.1021466484834	-5588.125149440745	0.05045226040260695	0.05045226040260695	0.4291421309478203	0.052862807301661964	-3.7674530941637103	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.8211854828106011	0.005	0.004999999999999999	-5588.125149440745	0.0	176.1176695223294
100000	-5392.105794989551	194.65702602621826	-5586.762821015769	0.04224606725977288	0.04224606725977288	0.3466034498404909	0.0357870805318788	-1.8091421367944893	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5586435102630338	0.005	0.005	-5586.762821015769	0.0	202.18898324033222
105000	-5417.828547338262	168.53691597857093	-5586.365463316833	0.039801594279406494	0.039801594279406494	0.36263309208366357	0.05214107718119981	-0.01530414991831619	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5314935975819555	0.005	0.0049999999999999975	-5586.365463316833	0.0	174.22089892041305
110000	-5409.235151975609	178.32335973812067	-5587.55851171373	0.04820940648930378	0.04820940648930378	0.39484262266222137	0.05248480607430732	2.8938926781925653	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.46432632601073753	0.005	0.005	-5587.55851171373	0.0	186.75160010238355
115000	-5398.471272232349	191.67245555984456	-5590.143727792194	0.04582251022090978	0.04582251022090978	0.34268033695471484	0.04487643713718199	-1.375336020670941	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.4026169899336762	0.005	0.004999999999999998	-5590.143727792194	0.0	198.45864451074232
120000	-5363.965525068885	226.426485506798	-5590.392010575682	0.047510033556702	0.047510033556702	0.27818581944100074	0.028173569632187485	0.1803399974981159	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.09324740889004222	0.005	0.005	-5590.392010575682	0.0	231.39877224376062
125000	-5359.7402872844505	231.32390255714395	-5591.064189841594	0.04176515994664881	0.04176515994664881	0.2694647319526341	0.02495969882590354	3.2513401956225287	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.15159909991846074	0.005	0.005	-5591.064189841594	0.0	239.48386073557975
130000	-5422.006887174507	166.63055749473364	-5588.637444669241	0.04173461087895327	0.04173461087895327	0.3931386126493447	0.04892276357543794	-1.2093821380238297	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.18914907067911776	0.005	0.004999999999999999	-5588.637444669241	0.0	172.82389718773956
135000	-5417.702952305841	172.97158766345328	-5590.6745399692945	0.034725957776673075	0.034725957776673075	0.32185425579681026	0.05549306020274634	3.13699039888641	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.632576806224295	0.005	0.004999999999999998	-5590.6745399692945	0.0	181.9794567913784
140000	-5396.043519250349	193.75353074507592	-5589.797049995425	0.02696760159656897	0.02696760159656897	0.24725044615270916	0.03766666744438493	-0.01578722120298992	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.0939747996821954	0.005	0.004999999999999996	-5589.797049995425	0.0	202.56281441830583
145000	-5393.322571762317	200.81491793777033	-5594.137489700088	0.10437308565566883	0.10437308565566883	0.435853876854522	0.03287635965919134	0.11066343181509697	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.8345085375833647	0.005	0.004999999999999997	-5594.137489700088	0.0	209.20009739433684
150000	-5388.915189183983	197.9768288938793	-5586.892018077862	0.06777219204447757	0.06777219204447757	0.4047797843906044	0.037214037254043285	0.7596525240593959	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.5169166406778927	0.005	0.005000000000000002	-5586.892018077862	0.0	208.3758570256551
155000	-5391.052768211722	196.2242175814304	-5587.276985793153	0.028401584091183162	0.028401584091183162	0.2671381113636811	0.0387307005803257	-0.5640567678865414	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.2286509938465964	0.005	0.0049999999999999975	-5587.276985793153	0.0	203.85113383000402
160000	-5382.123375183717	203.8384191203891	-5585.961794304107	0.023971337793871637	0.023971337793871637	0.25542787459847754	0.0342439213441886	0.14823033896652493	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.4866886115696314	0.005	0.004999999999999994	-5585.961794304107	0.0	209.5655393076964
165000	-5390.254468102128	199.34233151874696	-5589.596799620876	0.02176976100032762	0.02176976100032762	0.22034380050626276	0.039473676913267614	4.173159424287736	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.49764527439613654	0.005	0.0049999999999999975	-5589.596799620876	0.0	209.1163464145842
